中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,42 ms,637 Mbps,81612 kB/s
18.216.55.100,443,18.216.55.100,US,Toronto,中转,22 ms,526 Mbps,67379 kB/s
129.146.46.164,443,129.146.46.164,US,293 Mbps,37580 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,25 ms,627 Mbps,80281 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,89 ms,265 Mbps,33996 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,103 ms,248 Mbps,31744 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,82 ms,390 Mbps,49971 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,83 ms,308 Mbps,39526 kB/s
143.47.176.135,443,2a0b:21c0:100a:1b7:0:5e08:8898:4ee1,DE,Frankfurt,隧道,91 ms,136 Mbps,17510 kB/s
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,63 ms,391 Mbps,50073 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,417 Mbps,53452 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,75 ms,404 Mbps,51814 kB/s
47.253.129.190,443,47.253.129.190,US,Ashburn,中转,9 ms,29 Mbps,3725 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,222 Mbps,28467 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,108 ms,45 Mbps,5832 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,46 Mbps,5907 kB/s
130.61.23.77,443,130.61.23.77,176 Mbps,22630 kB/s
132.226.31.178,443,2a09:bac1:76c0:e18::26b:47,US,Los Angeles,隧道,108 ms,45 Mbps,5885 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,15 ms,98 Mbps,12595 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,200 ms,74 Mbps,9537 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,102 ms,210 Mbps,26931 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,129 ms,268 Mbps,34406 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,89 ms,39 Mbps,5088 kB/s
152.70.40.231,443,163.123.193.5,DE,Frankfurt,隧道,108 ms,256 Mbps,32768 kB/s
193.123.180.93,443,2606:f240:f00:83a7:0:fedf:f69f:2518,US,Frankfurt,隧道,103 ms,217 Mbps,27852 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,73 ms,45 Mbps,5798 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,81 ms,260 Mbps,33280 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,85 ms,264 Mbps,33792 kB/s
130.162.47.22,443,2a0b:21c0:100a:1b1:0:64b9:1cd8:3936,DE,Frankfurt,隧道,98 ms,124 Mbps,15872 kB/s
152.70.48.170,443,2a0b:21c0:100a:1b6:0:1ff7:8029:4c7c,DE,Frankfurt,隧道,110 ms,239 Mbps,30617 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,168 ms,132 Mbps,16896 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,84 ms,277 Mbps,35532 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,125 ms,241 Mbps,30924 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,247 ms,2 Mbps,291 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,109 ms,41 Mbps,5258 kB/s
132.145.248.78,443,2606:f240:f00:a683:0:7feb:70a6:6191,US,Frankfurt,隧道,96 ms,205 Mbps,26316 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,204 ms,85 Mbps,10956 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,81 ms,44 Mbps,5673 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,89 ms,40 Mbps,5174 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,212 ms,104 Mbps,13312 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,200 ms,74 Mbps,9493 kB/s
131.186.17.237,443,107.151.176.202,US,Los Angeles,隧道,232 ms,70 Mbps,9024 kB/s
129.154.50.220,443,129.154.50.220,,colo.txt:Seoul,中转,0 ms,79 Mbps,10137 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,190 ms,93 Mbps,11980 kB/s
144.22.252.124,443,144.22.252.124,BR,S
