中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,1 ms,2200 Mbps,281600 kB/s
129.146.7.98,443,2a09:bac5:60e9:1846::26b:a0,US,Los Angeles,隧道,18 ms,74 Mbps,9592 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,367 Mbps,47001 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,5 ms,664 Mbps,84992 kB/s
35.230.79.26,443,35.212.229.69,US,Seattle,隧道,22 ms,928 Mbps,118784 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,912 Mbps,116736 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,4 ms,920 Mbps,117760 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,665 Mbps,85196 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,156 ms,158 Mbps,20275 kB/s
35.197.23.75,443,35.212.229.69,US,Seattle,隧道,34 ms,488 Mbps,62464 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,73 ms,26 Mbps,3448 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,43 ms,968 Mbps,123904 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,112 ms,224 Mbps,28672 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,148 ms,127 Mbps,16281 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,69 ms,440 Mbps,56422 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,321 Mbps,41164 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,21 ms,451 Mbps,57753 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,163 ms,116 Mbps,14950 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,81 ms,50 Mbps,6479 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,61 ms,357 Mbps,45772 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,116 ms,248 Mbps,31744 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,134 ms,148 Mbps,19046 kB/s
168.138.212.80,443,168.138.212.80,JP,Osaka,中转,117 ms,44 Mbps,5759 kB/s
130.162.144.191,443,2a09:bac1:3f60::299:10,KR,Seoul,隧道,145 ms,36 Mbps,4662 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,172 ms,36 Mbps,4628 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,178 ms,40 Mbps,5135 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,85 ms,0 Mbps,68 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,134 ms,124 Mbps,15974 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,180 ms,38 Mbps,4910 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,164 ms,46 Mbps,5891 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,158 ms,38 Mbps,4865 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,115 ms,185 Mbps,23756 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,154 ms,45 Mbps,5871 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,164 ms,151 Mbps,19353 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,203 ms,172 Mbps,22016 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,148 ms,47 Mbps,6056 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,167 ms,40 Mbps,5131 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,176 ms,3 Mbps,442 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,163 ms,44 Mbps,5753 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,162 ms,113 Mbps,14540 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,171 ms,94 Mbps,12083 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,209 ms,27 Mbps,3486 kB/s
158.180.88.31,443,2602:ffe4:407:21d9:0:e381:ae02:ec7d,SG,Singapore,隧道,193 ms,88 Mbps,11264 kB/s
144.21.35.132,443,2a0b:21c0:1007:1ca:0:f486:bc08:2a15,DE,Frankfurt,隧道,173 ms,116 Mbps,14848 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,201 ms,42 Mbps,5425 kB/s
158.101.221.74,443,2a0b:21c0:100a:1f9:0:653f:a585:1d7f,DE,Frankfurt,隧道,163 ms,104 Mbps,13414 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,179 ms,4 Mbps,581 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,141 ms,6 Mbps,866 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,257 ms,77 Mbps,9911 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,198 ms,29 Mbps,3737 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,261 ms,23 Mbps,2994 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,160 ms,34 Mbps,4453 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,155 ms,0 Mbps,78 kB/s
