中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,164 ms,3 Mbps,451 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,163 ms,110 Mbps,14131 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,163 ms,42 Mbps,5396 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,196 ms,63 Mbps,8108 kB/s
130.162.144.191,443,2a09:bac1:3f40::299:5,KR,Seoul,隧道,139 ms,39 Mbps,4993 kB/s
130.162.135.9,443,130.162.135.9,KR,Seoul,中转,149 ms,41 Mbps,5288 kB/s
138.3.218.197,443,140.238.41.131,JP,Tokyo,隧道,196 ms,112 Mbps,14438 kB/s
8.219.89.56,443,8.219.69.217,SG,Singapore,隧道,192 ms,42 Mbps,5473 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,160 ms,8 Mbps,1108 kB/s
8.219.136.37,443,8.222.240.96,SG,Singapore,隧道,202 ms,59 Mbps,7573 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,160 ms,120 Mbps,15360 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,166 ms,1 Mbps,185 kB/s
64.110.89.92,443,64.110.89.92,KR,Seoul,中转,149 ms,44 Mbps,5637 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,144 ms,156 Mbps,20070 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,186 ms,27 Mbps,3510 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,251 ms,67 Mbps,8696 kB/s
47.57.6.111,443,47.236.212.18,SG,Singapore,隧道,181 ms,133 Mbps,17100 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,142 ms,40 Mbps,5165 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,159 ms,32 Mbps,4119 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,172 ms,41 Mbps,5354 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,156 ms,118 Mbps,15155 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,172 ms,44 Mbps,5632 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,172 ms,44 Mbps,5726 kB/s
47.57.188.84,443,47.236.212.18,SG,Singapore,隧道,167 ms,162 Mbps,20787 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,151 ms,12 Mbps,1560 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,230 ms,20 Mbps,2561 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,159 ms,39 Mbps,5016 kB/s
8.212.44.95,443,47.76.21.114,HK,Hong Kong,隧道,179 ms,109 Mbps,14028 kB/s
8.219.186.99,443,47.245.114.12,SG,Singapore,隧道,206 ms,60 Mbps,7690 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,278 ms,25 Mbps,3294 kB/s
129.146.46.164,443,129.146.46.164,US,186 Mbps,23859 kB/s
47.57.14.118,443,47.254.16.242,US,San Jose,隧道,162 ms,0 Mbps,27 kB/s
