中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,34.168.0.3,US,Seattle,隧道,71 ms,371 Mbps,47513 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,337 Mbps,43212 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,69 ms,259 Mbps,33177 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,21 ms,509 Mbps,65228 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,297 Mbps,38092 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,276 Mbps,35430 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,49 ms,651 Mbps,83353 kB/s
141.144.239.7,443,2a0b:21c0:100a:1b6:0:6ac4:dc48:1f77,DE,Frankfurt,隧道,100 ms,127 Mbps,16281 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,178 ms,121 Mbps,15564 kB/s
35.230.79.26,443,34.168.0.3,US,Seattle,隧道,74 ms,412 Mbps,52736 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,585 Mbps,74956 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,956 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,213 Mbps,27340 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,83 ms,358 Mbps,45875 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,83 ms,28 Mbps,3590 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,94 ms,45 Mbps,5796 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,103 ms,310 Mbps,39731 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,94 ms,48 Mbps,6264 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,47 Mbps,6092 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,103 ms,165 Mbps,21196 kB/s
193.123.191.88,443,2a0b:21c0:1007:ca:0:7387:4bb4:3d11,DE,Frankfurt,隧道,109 ms,154 Mbps,19763 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,147 ms,212 Mbps,27238 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,73 ms,2 Mbps,333 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,133 ms,240 Mbps,30720 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,100 ms,229 Mbps,29388 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,101 ms,43 Mbps,5560 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,79 ms,46 Mbps,5966 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,92 ms,49 Mbps,6345 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,98 ms,297 Mbps,38092 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,69 ms,47 Mbps,6039 kB/s
129.159.27.234,443,2a0b:21c0:100a:1b0:0:8e71:2bc2:6f81,DE,Frankfurt,隧道,92 ms,120 Mbps,15462 kB/s
144.22.252.124,443,144.22.252.124,BR,S
