中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
47.88.24.237,443,47.88.24.237,US,San Jose,中转,71 ms,8 Mbps,1111 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,191 Mbps,24473 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,87 ms,47 Mbps,6067 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,82 ms,454 Mbps,58163 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,54 ms,605 Mbps,77516 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,141 ms,331 Mbps,42393 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,100 ms,320 Mbps,41062 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,33 ms,556 Mbps,71168 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,6 ms,82 Mbps,10547 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,269 Mbps,34508 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,25 ms,111 Mbps,14233 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,48 ms,213 Mbps,27340 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,88 ms,385 Mbps,49356 kB/s
141.144.199.182,443,2a0b:21c0:100a:1b1:0:8c88:141d:b8de,DE,Frankfurt,隧道,113 ms,219 Mbps,28057 kB/s
47.253.223.200,443,47.253.223.200,US,Ashburn,中转,8 ms,308 Mbps,39424 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,51 ms,573 Mbps,73420 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,86 ms,252 Mbps,32358 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,79 ms,45 Mbps,5870 kB/s
129.146.7.98,443,2a09:bac5:60eb:1173::1bd:ea,US,Los Angeles,隧道,65 ms,84 Mbps,10854 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,86 ms,47 Mbps,6093 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,98 ms,277 Mbps,35532 kB/s
129.146.168.102,443,104.28.205.111,US,Los Angeles,隧道,68 ms,42 Mbps,5405 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,106 Mbps,13619 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,126 ms,300 Mbps,38502 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,94 ms,200 Mbps,25600 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,71 ms,5 Mbps,707 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,252 Mbps,32358 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,103 ms,49 Mbps,6393 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,92 ms,246 Mbps,31539 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,101 ms,47 Mbps,6114 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,119 ms,111 Mbps,14233 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,60 ms,51 Mbps,6543 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,118 ms,206 Mbps,26419 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,102 ms,205 Mbps,26316 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,88 ms,1 Mbps,203 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,81 ms,398 Mbps,50995 kB/s
141.148.244.61,443,2a0b:21c0:1007:c7:0:c6c:ac8b:f567,DE,Frankfurt,隧道,106 ms,249 Mbps,31948 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,91 ms,247 Mbps,31641 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,96 ms,38 Mbps,4897 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,199 ms,106 Mbps,13619 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,109 ms,35 Mbps,4482 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,131 ms,41 Mbps,5373 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,125 ms,226 Mbps,28979 kB/s
132.226.31.178,443,2a09:bac5:60ec:78::c:3a4,US,Los Angeles,隧道,131 ms,48 Mbps,6156 kB/s
152.70.51.213,443,98.98.166.202,US,Frankfurt,隧道,96 ms,130 Mbps,16691 kB/s
130.162.163.26,443,2a0b:21c0:100a:1b1:0:584:eac:4fb7,DE,Frankfurt,隧道,102 ms,101 Mbps,13004 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,251 ms,2 Mbps,317 kB/s
144.22.252.124,443,144.22.252.124,BR,S
