中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
47.57.14.118,443,198.11.178.111,US,San Jose,隧道,180 ms,0 Mbps,28 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,79 ms,18 Mbps,2357 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,2 ms,127 Mbps,16281 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,84 ms,108 Mbps,13824 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,13 ms,63 Mbps,8190 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,116 ms,381 Mbps,48844 kB/s
192.9.158.188,443,2a09:bac5:6442:1250::1d3:7d,US,San Jose,隧道,43 ms,190 Mbps,24371 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,150 ms,104 Mbps,13312 kB/s
150.230.34.116,443,150.230.34.116,US,San Jose,中转,54 ms,1264 Mbps,161792 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,171 ms,100 Mbps,12902 kB/s
144.22.252.124,443,144.22.252.124,BR,S
