中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,30 ms,445 Mbps,57036 kB/s
193.123.179.192,443,2a0b:21c0:1007:1cb:0:e441:29b6:f6e5,DE,Frankfurt,隧道,109 ms,170 Mbps,21811 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,85 ms,49 Mbps,6286 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,160 ms,124 Mbps,15974 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,72 ms,8 Mbps,1123 kB/s
8.212.44.95,443,47.76.21.103,HK,Hong Kong,隧道,270 ms,78 Mbps,10035 kB/s
8.222.162.41,443,8.222.222.65,SG,Singapore,隧道,277 ms,49 Mbps,6300 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,110 ms,44 Mbps,5637 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,144 ms,81 Mbps,10444 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,230 ms,70 Mbps,9083 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,284 ms,64 Mbps,8243 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,130 ms,42 Mbps,5449 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,97 ms,49 Mbps,6282 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,93 ms,27 Mbps,3574 kB/s
8.222.234.69,443,47.236.51.143,SG,Singapore,隧道,302 ms,45 Mbps,5803 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,169 ms,158 Mbps,20275 kB/s
158.101.73.105,443,2602:ffe4:407:20da:0:9b84:7821:8574,SG,Singapore,隧道,278 ms,71 Mbps,9126 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,83 ms,405 Mbps,51916 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,40 ms,3 Mbps,466 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,129 ms,191 Mbps,24473 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,217 ms,43 Mbps,5535 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,255 ms,28 Mbps,3691 kB/s
8.222.194.223,443,47.236.51.143,SG,Singapore,隧道,295 ms,39 Mbps,5062 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,69 ms,374 Mbps,47923 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,25 ms,68 Mbps,8705 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,27 ms,71 Mbps,9171 kB/s
193.123.187.153,443,2a0b:21c0:100a:1f9:0:95bf:ecef:b331,DE,Frankfurt,隧道,140 ms,100 Mbps,12800 kB/s
47.253.100.59,443,47.253.100.59,US,Ashburn,中转,41 ms,174 Mbps,22323 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,240 ms,104 Mbps,13414 kB/s
130.61.13.10,443,2a0b:21c0:1007:ca:0:8d42:f579:3f81,DE,Frankfurt,隧道,123 ms,208 Mbps,26726 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,101 ms,202 Mbps,25907 kB/s
8.222.255.45,443,8.222.210.246,SG,Singapore,隧道,263 ms,52 Mbps,6760 kB/s
150.230.201.87,443,2602:ffe4:407:21d9:0:672a:7534:aaa7,SG,Singapore,隧道,257 ms,59 Mbps,7665 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,108 ms,194 Mbps,24883 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,218 ms,40 Mbps,5133 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,242 ms,58 Mbps,7528 kB/s
158.101.207.237,443,2a0b:21c0:100a:1b5:0:c4f3:d72a:35fb,DE,Frankfurt,隧道,131 ms,176 Mbps,22630 kB/s
47.74.13.33,443,47.74.13.33,JP,Tokyo,中转,200 ms,106 Mbps,13619 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,129 ms,176 Mbps,22528 kB/s
8.222.211.125,443,8.219.142.198,SG,Singapore,隧道,317 ms,47 Mbps,6024 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,109 ms,169 Mbps,21708 kB/s
8.219.126.140,443,47.236.58.234,SG,Singapore,隧道,272 ms,44 Mbps,5638 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,177 ms,35 Mbps,4520 kB/s
141.144.203.150,443,2a0b:21c0:1007:cb:0:60b0:959d:719b,DE,Frankfurt,隧道,130 ms,196 Mbps,25190 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,211 ms,0 Mbps,125 kB/s
168.138.217.116,443,2602:ffe4:407:20da:0:eb5c:9a19:853e,SG,Singapore,隧道,254 ms,69 Mbps,8881 kB/s
8.222.209.1,443,8.222.210.246,SG,Singapore,隧道,257 ms,53 Mbps,6789 kB/s
130.162.144.191,443,2a09:bac1:3f60:90::20b:8d,KR,Seoul,隧道,200 ms,33 Mbps,4287 kB/s
130.162.223.1,443,2606:f240:f00:5a42:0:62ff:c63e:f9ca,US,Frankfurt,隧道,154 ms,116 Mbps,14848 kB/s
8.222.244.66,443,8.222.222.65,SG,Singapore,隧道,287 ms,46 Mbps,5977 kB/s
47.88.24.237,443,47.88.24.237,US,San Jose,中转,58 ms,2 Mbps,335 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,346 ms,43 Mbps,5600 kB/s
8.219.206.23,443,47.236.58.234,SG,Singapore,隧道,272 ms,44 Mbps,5654 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,310 ms,47 Mbps,6140 kB/s
8.222.134.183,443,8.219.142.198,SG,Singapore,隧道,284 ms,56 Mbps,7251 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,189 ms,43 Mbps,5602 kB/s
8.219.167.35,443,8.219.142.198,SG,Singapore,隧道,267 ms,53 Mbps,6884 kB/s
168.138.194.74,443,168.138.194.74,JP,Tokyo,中转,269 ms,63 Mbps,8147 kB/s
8.222.206.187,443,8.222.236.107,SG,Singapore,隧道,322 ms,53 Mbps,6835 kB/s
8.219.70.242,443,8.222.236.107,SG,Singapore,隧道,275 ms,51 Mbps,6633 kB/s
158.101.151.41,443,158.101.151.41,JP,Tokyo,中转,256 ms,32 Mbps,4158 kB/s
8.219.222.245,443,47.236.51.143,SG,Singapore,隧道,274 ms,49 Mbps,6356 kB/s
155.248.160.34,443,2602:ffe4:407:20da:0:80b4:9846:2cce,SG,Singapore,隧道,265 ms,48 Mbps,6197 kB/s
155.248.187.211,443,155.248.187.211,JP,Tokyo,中转,304 ms,32 Mbps,4195 kB/s
8.222.168.214,443,47.236.1.53,SG,Singapore,隧道,262 ms,47 Mbps,6075 kB/s
193.123.81.105,443,193.123.81.105,AE,Paris,中转,225 ms,41 Mbps,5294 kB/s
8.222.146.54,443,8.219.96.61,SG,Singapore,隧道,280 ms,46 Mbps,6001 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,205 ms,1 Mbps,156 kB/s
132.226.233.85,443,132.226.233.85,KR,Seoul,中转,199 ms,36 Mbps,4643 kB/s
141.147.12.121,443,2a0b:21c0:100a:1b3:0:c69:eba4:da23,DE,Frankfurt,隧道,152 ms,163 Mbps,20889 kB/s
8.222.204.106,443,8.222.222.65,SG,Singapore,隧道,268 ms,47 Mbps,6058 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,251 ms,55 Mbps,7135 kB/s
8.222.136.216,443,8.222.210.246,SG,Singapore,隧道,276 ms,37 Mbps,4758 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,225 ms,10 Mbps,1353 kB/s
158.101.85.118,443,2602:ffe4:407:21d9:0:9ef0:1597:febf,SG,Singapore,隧道,252 ms,60 Mbps,7697 kB/s
8.219.206.139,443,47.245.84.175,SG,Singapore,隧道,266 ms,52 Mbps,6763 kB/s
8.212.48.236,443,47.76.21.97,HK,Hong Kong,隧道,250 ms,84 Mbps,10854 kB/s
8.219.83.212,443,47.245.125.52,SG,Singapore,隧道,265 ms,53 Mbps,6822 kB/s
8.218.26.21,443,8.218.26.21,HK,Hong Kong,中转,243 ms,0 Mbps,31 kB/s
8.222.246.78,443,47.236.58.234,SG,Singapore,隧道,277 ms,52 Mbps,6771 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,244 ms,1 Mbps,205 kB/s
