中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
158.101.201.165,443,2a0b:21c0:1007:1c9:0:8afc:6f2:54af,DE,Frankfurt,隧道,110 ms,146 Mbps,18739 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,211 ms,113 Mbps,14540 kB/s
8.219.117.140,443,8.222.210.246,SG,Singapore,隧道,258 ms,60 Mbps,7792 kB/s
130.162.144.191,443,2a09:bac5:4757:1a14::299:50,KR,Seoul,隧道,226 ms,32 Mbps,4106 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,88 ms,41 Mbps,5261 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,240 ms,2 Mbps,319 kB/s
8.219.153.95,443,47.236.51.143,SG,Singapore,隧道,286 ms,57 Mbps,7383 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,101 ms,285 Mbps,36556 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,252 ms,42 Mbps,5426 kB/s
8.219.135.196,443,47.236.1.53,SG,Singapore,隧道,239 ms,57 Mbps,7394 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,97 ms,107 Mbps,13721 kB/s
130.61.39.13,443,2603:c020:801c:9969:5536:e049:b1aa:bdf2,DE,Frankfurt,隧道,105 ms,264 Mbps,33894 kB/s
8.212.44.95,443,47.76.21.93,HK,Hong Kong,隧道,249 ms,73 Mbps,9454 kB/s
8.219.85.197,443,47.245.125.52,SG,Singapore,隧道,262 ms,9 Mbps,1250 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,221 ms,37 Mbps,4805 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,205 ms,36 Mbps,4696 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,81 ms,1 Mbps,203 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,254 ms,31 Mbps,3980 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,96 ms,324 Mbps,41472 kB/s
129.150.51.134,443,129.150.51.134,SG,Singapore,中转,259 ms,66 Mbps,8556 kB/s
150.230.249.48,443,150.230.249.48,KR,Seoul,中转,183 ms,88 Mbps,11264 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,223 ms,40 Mbps,5165 kB/s
8.219.249.184,443,8.219.142.198,SG,Singapore,隧道,254 ms,53 Mbps,6895 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,201 ms,39 Mbps,5026 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,244 ms,73 Mbps,9451 kB/s
8.219.232.52,443,8.222.210.246,SG,Singapore,隧道,237 ms,61 Mbps,7902 kB/s
8.222.197.185,443,47.245.84.175,SG,Singapore,隧道,267 ms,61 Mbps,7817 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,233 ms,99 Mbps,12697 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,200 ms,94 Mbps,12083 kB/s
47.245.127.50,443,8.219.96.61,SG,Singapore,隧道,254 ms,58 Mbps,7453 kB/s
158.101.148.105,443,158.101.148.105,JP,Tokyo,中转,283 ms,35 Mbps,4558 kB/s
8.222.215.236,443,8.222.207.55,SG,Singapore,隧道,286 ms,57 Mbps,7321 kB/s
168.138.194.74,443,168.138.194.74,JP,Tokyo,中转,241 ms,65 Mbps,8362 kB/s
8.219.64.41,443,47.245.84.175,SG,Singapore,隧道,268 ms,58 Mbps,7466 kB/s
140.238.33.161,443,2603:c021:8002:900:4858:eede:fd8a:dd52,JP,Tokyo,隧道,227 ms,61 Mbps,7866 kB/s
8.222.204.90,443,8.222.236.107,SG,Singapore,隧道,288 ms,51 Mbps,6648 kB/s
47.245.84.114,443,8.222.210.246,SG,Singapore,隧道,270 ms,52 Mbps,6667 kB/s
8.222.149.72,443,47.236.51.143,SG,Singapore,隧道,242 ms,51 Mbps,6576 kB/s
8.219.116.241,443,47.236.1.53,SG,Singapore,隧道,244 ms,47 Mbps,6101 kB/s
8.212.48.236,443,47.76.21.103,HK,Hong Kong,隧道,250 ms,75 Mbps,9708 kB/s
47.57.14.118,443,47.88.1.156,US,San Jose,隧道,234 ms,0 Mbps,16 kB/s
8.222.205.79,443,47.236.58.234,SG,Singapore,隧道,308 ms,61 Mbps,7907 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,114 ms,8 Mbps,1079 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,97 ms,48 Mbps,6205 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,111 ms,46 Mbps,5946 kB/s
138.2.181.127,443,2a0b:21c0:100a:1b2:0:f30d:4b9:7d83,DE,Frankfurt,隧道,114 ms,267 Mbps,34201 kB/s
129.154.60.48,443,129.154.60.48,KR,Seoul,中转,216 ms,79 Mbps,10137 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,84 ms,51 Mbps,6579 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,102 ms,272 Mbps,34918 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,33 ms,96 Mbps,12390 kB/s
155.248.160.240,443,2602:ffe4:407:21d9:0:f870:ce54:e7ca,SG,Singapore,隧道,276 ms,50 Mbps,6436 kB/s
8.222.246.243,443,8.219.96.61,SG,Singapore,隧道,256 ms,50 Mbps,6453 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,219 ms,84 Mbps,10854 kB/s
155.248.187.211,443,155.248.187.211,JP,Tokyo,中转,272 ms,33 Mbps,4278 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,185 ms,37 Mbps,4737 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,269 ms,76 Mbps,9821 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,135 ms,21 Mbps,2721 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,91 ms,292 Mbps,37376 kB/s
129.146.111.62,443,129.146.111.62,US,Los Angeles,中转,81 ms,338 Mbps,43315 kB/s
129.159.22.4,443,129.159.22.4,IN,Chennai,中转,254 ms,32 Mbps,4200 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,34 ms,79 Mbps,10137 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,71 ms,248 Mbps,31846 kB/s
150.230.21.4,443,2a0b:21c0:100a:1b1:0:18bb:9a05:a278,DE,Frankfurt,隧道,108 ms,227 Mbps,29081 kB/s
144.21.61.208,443,163.123.193.9,DE,Frankfurt,隧道,97 ms,241 Mbps,30924 kB/s
138.2.183.78,443,2a0b:21c0:100a:1b0:0:dbc2:50a8:2342,DE,Frankfurt,隧道,109 ms,218 Mbps,27955 kB/s
152.70.20.119,443,2a0b:21c0:100a:1b4:0:4914:1b69:a983,DE,Frankfurt,隧道,101 ms,187 Mbps,23961 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:138,KR,Seoul,隧道,222 ms,76 Mbps,9738 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,200 ms,80 Mbps,10342 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,91 ms,45 Mbps,5839 kB/s
158.178.238.239,443,158.178.238.239,SG,Singapore,中转,235 ms,34 Mbps,4413 kB/s
130.162.177.234,443,2a0b:21c0:1007:c7:0:9c9e:da73:85e3,DE,Frankfurt,隧道,109 ms,236 Mbps,30208 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,90 ms,265 Mbps,33996 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,210 ms,82 Mbps,10547 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,226 ms,35 Mbps,4586 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,105 ms,203 Mbps,26009 kB/s
193.122.117.159,443,193.122.117.159,KR,Seoul,中转,224 ms,36 Mbps,4706 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,229 ms,61 Mbps,7900 kB/s
150.230.120.192,443,2606:f240:f00:6acf:0:b11b:850d:d82f,US,Frankfurt,隧道,120 ms,238 Mbps,30515 kB/s
141.148.220.141,443,2a09:bac5:3afd:16b4::243:30,IN,Mumbai,隧道,225 ms,36 Mbps,4608 kB/s
144.22.252.124,443,144.22.252.124,BR,S
