中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,651 Mbps,83353 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,75 ms,441 Mbps,56524 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,94 ms,48 Mbps,6259 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,30 ms,678 Mbps,86835 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,99 ms,48 Mbps,6256 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,25 ms,423 Mbps,54169 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,85 ms,425 Mbps,54476 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,105 ms,292 Mbps,37376 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,94 ms,258 Mbps,33075 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,75 ms,296 Mbps,37888 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,232 Mbps,29798 kB/s
130.61.39.13,443,2603:c020:801c:9969:5536:e049:b1aa:bdf2,DE,Frankfurt,隧道,101 ms,278 Mbps,35635 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,73 ms,408 Mbps,52326 kB/s
193.123.34.7,443,2a0b:21c0:100a:1b2:0:4445:30ae:928e,DE,Frankfurt,隧道,107 ms,130 Mbps,16691 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,75 ms,262 Mbps,33587 kB/s
150.230.112.222,443,2a0b:21c0:100a:1f9:0:d7a9:7aa1:6a8,DE,Frankfurt,隧道,110 ms,229 Mbps,29388 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,81 ms,44 Mbps,5689 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,102 ms,219 Mbps,28057 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,84 ms,427 Mbps,54681 kB/s
