中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,55 ms,330 Mbps,42291 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,47 ms,597 Mbps,76492 kB/s
35.197.23.75,443,35.212.145.57,US,Seattle,隧道,64 ms,448 Mbps,57344 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,47 ms,455 Mbps,58265 kB/s
34.82.76.253,443,35.185.242.6,US,Seattle,隧道,53 ms,444 Mbps,56832 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,55 ms,340 Mbps,43622 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,58 ms,368 Mbps,47206 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,37 ms,50 Mbps,6521 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,49 ms,635 Mbps,81305 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,32 ms,44 Mbps,5756 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,42 ms,379 Mbps,48537 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,132 ms,147 Mbps,18841 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,100 ms,0 Mbps,71 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,126 ms,168 Mbps,21606 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,138 ms,176 Mbps,22630 kB/s
35.230.79.26,443,35.212.145.57,US,Seattle,隧道,66 ms,426 Mbps,54579 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,132 ms,136 Mbps,17510 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,133 ms,164 Mbps,20992 kB/s
193.123.38.223,443,2a0b:21c0:100a:1f9:0:abf3:dba1:7c6d,DE,Frankfurt,隧道,125 ms,180 Mbps,23040 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,46 ms,545 Mbps,69836 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,116 ms,38 Mbps,4890 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,129 ms,46 Mbps,5891 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,179 ms,120 Mbps,15360 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,123 ms,207 Mbps,26521 kB/s
158.101.217.62,443,2606:f240:f00:83a7:0:a6b2:10fe:568a,US,Frankfurt,隧道,144 ms,147 Mbps,18841 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,142 ms,181 Mbps,23244 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,128 ms,41 Mbps,5372 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,180 ms,34 Mbps,4360 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,201 ms,8 Mbps,1069 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,123 ms,35 Mbps,4551 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,122 ms,48 Mbps,6239 kB/s
130.162.144.191,443,2a09:bac5:4734:1482::20b:5e,KR,Seoul,隧道,167 ms,41 Mbps,5256 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,126 ms,39 Mbps,5030 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,169 ms,103 Mbps,13209 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,225 ms,2 Mbps,347 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,193 ms,39 Mbps,5024 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,178 ms,123 Mbps,15769 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,208 ms,31 Mbps,3991 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,197 ms,0 Mbps,121 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,172 ms,42 Mbps,5493 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,198 ms,37 Mbps,4814 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,213 ms,37 Mbps,4744 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,183 ms,43 Mbps,5525 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,210 ms,105 Mbps,13516 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,184 ms,2 Mbps,336 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,255 ms,80 Mbps,10240 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,259 ms,52 Mbps,6656 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,232 ms,28 Mbps,3698 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,171 ms,0 Mbps,100 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,208 ms,0 Mbps,6 kB/s
