中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,10 ms,8 Mbps,1036 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,335 Mbps,42905 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,24 ms,649 Mbps,83148 kB/s
129.146.46.164,443,129.146.46.164,US,332 Mbps,42496 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,68 ms,363 Mbps,46489 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,66 ms,413 Mbps,52940 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,69 ms,376 Mbps,48230 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,308 Mbps,39526 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,72 ms,342 Mbps,43827 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,65 ms,352 Mbps,45056 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,213 Mbps,27340 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,72 ms,290 Mbps,37171 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,209 Mbps,26828 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,321 Mbps,41164 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,104 ms,240 Mbps,30822 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,49 Mbps,6300 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,167 ms,44 Mbps,5736 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,164 ms,129 Mbps,16588 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,169 ms,45 Mbps,5784 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,48 Mbps,6189 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,195 ms,39 Mbps,5083 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,218 ms,9 Mbps,1251 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,229 ms,38 Mbps,4963 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,263 ms,35 Mbps,4545 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,191 ms,76 Mbps,9757 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,199 ms,0 Mbps,88 kB/s
