中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Columbus,中转,19 ms,658 Mbps,84275 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,17 ms,295 Mbps,37785 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,37 ms,661 Mbps,84684 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,528 Mbps,67686 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,1 ms,76 Mbps,9782 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,290 Mbps,37171 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,67 ms,377 Mbps,48332 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,82 ms,284 Mbps,36352 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,73 ms,460 Mbps,58880 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,105 ms,213 Mbps,27340 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,73 ms,245 Mbps,31436 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26b:a5,US,Los Angeles,隧道,61 ms,57 Mbps,7313 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,81 ms,368 Mbps,47206 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,25 ms,66 Mbps,8475 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,113 ms,233 Mbps,29900 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,115 ms,41 Mbps,5266 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,83 ms,42 Mbps,5407 kB/s
141.148.226.100,443,2a0b:21c0:100a:1fa:0:773e:25f1:7990,DE,Frankfurt,隧道,91 ms,221 Mbps,28364 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,90 ms,41 Mbps,5360 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,68 ms,372 Mbps,47718 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,112 Mbps,14438 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,90 ms,46 Mbps,6014 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,66 ms,0 Mbps,59 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,103 ms,311 Mbps,39833 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,73 ms,339 Mbps,43417 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,71 ms,420 Mbps,53862 kB/s
130.162.190.168,443,2606:f240:f00:5a42:0:3d6:4e77:c000,US,Frankfurt,隧道,94 ms,163 Mbps,20889 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,197 Mbps,25292 kB/s
158.101.210.88,443,209.177.81.218,DE,Frankfurt,隧道,101 ms,254 Mbps,32563 kB/s
141.147.69.55,443,2a0b:21c0:1007:c9:0:f0da:9aa8:2c6f,DE,Frankfurt,隧道,95 ms,232 Mbps,29798 kB/s
141.148.243.175,443,98.98.166.198,US,Frankfurt,隧道,132 ms,250 Mbps,32051 kB/s
168.138.149.17,443,168.138.149.17,BR,S
