中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,9 ms,786 Mbps,100659 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,16 ms,6 Mbps,793 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,483 Mbps,61849 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,54 ms,440 Mbps,56422 kB/s
129.146.46.164,443,129.146.46.164,US,304 Mbps,38912 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,49 ms,421 Mbps,53964 kB/s
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,50 ms,479 Mbps,61337 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,51 ms,513 Mbps,65740 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,49 ms,533 Mbps,68300 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,405 Mbps,51916 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,107 ms,43 Mbps,5577 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,177 Mbps,22732 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,105 ms,39 Mbps,5067 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,104 ms,219 Mbps,28057 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,117 ms,170 Mbps,21811 kB/s
193.123.164.128,443,152.70.104.125,JP,Tokyo,隧道,144 ms,132 Mbps,16896 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,143 ms,176 Mbps,22528 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,151 ms,44 Mbps,5664 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,154 ms,45 Mbps,5868 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,159 ms,45 Mbps,5885 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,116 ms,49 Mbps,6325 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,194 ms,36 Mbps,4683 kB/s
130.162.145.204,443,161.118.130.45,KR,Seoul,隧道,195 ms,70 Mbps,8965 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,200 ms,0 Mbps,106 kB/s
