中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,5 ms,1536 Mbps,196608 kB/s
35.197.23.75,443,35.212.233.117,US,Seattle,隧道,28 ms,816 Mbps,104448 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,11 ms,1680 Mbps,215040 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,6 ms,1608 Mbps,205824 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,21 ms,896 Mbps,114688 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,22 ms,648 Mbps,83046 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,32 ms,784 Mbps,100454 kB/s
35.230.79.26,443,35.212.233.117,US,Seattle,隧道,37 ms,756 Mbps,96870 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,26 ms,624 Mbps,79872 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,89 ms,272 Mbps,34918 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,73 ms,38 Mbps,4880 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,76 ms,284 Mbps,36352 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,83 ms,312 Mbps,39936 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,116 ms,230 Mbps,29491 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,129 ms,44 Mbps,5736 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,112 ms,45 Mbps,5860 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,139 ms,44 Mbps,5731 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,132 ms,129 Mbps,16588 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,161 ms,105 Mbps,13516 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,112 ms,44 Mbps,5637 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,152 ms,37 Mbps,4777 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,151 ms,39 Mbps,5071 kB/s
141.148.244.95,443,2606:f240:f00:83a7:0:f6a2:8e54:7ae1,DE,Frankfurt,隧道,176 ms,88 Mbps,11366 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,155 ms,112 Mbps,14336 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,159 ms,51 Mbps,6548 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,175 ms,105 Mbps,13516 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,171 ms,2 Mbps,373 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,197 ms,37 Mbps,4749 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,175 ms,47 Mbps,6070 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,173 ms,123 Mbps,15769 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,132 ms,156 Mbps,19968 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,158 ms,39 Mbps,5108 kB/s
168.138.165.174,443,168.138.165.174,SG,San Jose,中转,168 ms,22 Mbps,2867 kB/s
158.180.71.217,443,128.14.110.204,SG,Singapore,隧道,193 ms,62 Mbps,7948 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,371 ms,0 Mbps,10 kB/s
