中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,104 ms,209 Mbps,26828 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,390 Mbps,49971 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,64 ms,592 Mbps,75776 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,11 ms,5 Mbps,747 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,5 ms,63 Mbps,8065 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,71 ms,328 Mbps,42086 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,68 ms,359 Mbps,45977 kB/s
129.146.7.98,443,2a09:bac5:60ec:1846::26b:7c,US,Los Angeles,隧道,67 ms,69 Mbps,8918 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,75 ms,341 Mbps,43724 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,66 ms,36 Mbps,4657 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,13 ms,70 Mbps,9002 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,73 ms,288 Mbps,36864 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,75 ms,239 Mbps,30617 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,25 ms,772 Mbps,98918 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,64 ms,41 Mbps,5259 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,104 ms,230 Mbps,29491 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,67 ms,50 Mbps,6441 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,86 ms,345 Mbps,44236 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,69 ms,304 Mbps,38912 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,68 ms,328 Mbps,41984 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,79 ms,265 Mbps,33996 kB/s
192.9.158.188,443,2a09:bac5:6442:1232::1d0:ec,US,San Jose,隧道,69 ms,183 Mbps,23449 kB/s
141.144.197.111,443,141.144.197.111,NL,Singapore,中转,89 ms,224 Mbps,28672 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,29 ms,716 Mbps,91648 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,66 ms,471 Mbps,60313 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,97 ms,44 Mbps,5683 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,92 ms,42 Mbps,5502 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,256 Mbps,32768 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,68 ms,46 Mbps,5986 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,65 ms,8 Mbps,1051 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,207 ms,130 Mbps,16691 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,108 ms,220 Mbps,28262 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,177 ms,132 Mbps,16896 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,88 ms,242 Mbps,31027 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,75 ms,400 Mbps,51200 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,24 ms,378 Mbps,48435 kB/s
143.47.229.44,443,2a0b:21c0:1007:cb:0:acfd:e6b8:eaf6,DE,Frankfurt,隧道,114 ms,140 Mbps,17920 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,222 ms,38 Mbps,4942 kB/s
158.101.216.105,443,2606:f240:f00:2be4:0:fc05:c889:be99,US,Frankfurt,隧道,123 ms,222 Mbps,28467 kB/s
130.61.39.13,443,2603:c020:801c:9969:5536:e049:b1aa:bdf2,DE,Frankfurt,隧道,102 ms,272 Mbps,34918 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,203 ms,88 Mbps,11366 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,196 ms,36 Mbps,4627 kB/s
144.22.252.124,443,144.22.252.124,BR,S
