中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,61 Mbps,7923 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,27 ms,749 Mbps,95948 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,956 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,64 ms,338 Mbps,43315 kB/s
35.230.79.26,443,35.212.181.70,US,Seattle,隧道,73 ms,364 Mbps,46592 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,372 Mbps,47718 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,65 ms,352 Mbps,45056 kB/s
34.82.76.253,443,35.185.231.63,US,Seattle,隧道,70 ms,340 Mbps,43622 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,53 ms,363 Mbps,46489 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,81 ms,423 Mbps,54169 kB/s
35.197.23.75,443,35.212.181.70,US,Seattle,隧道,72 ms,372 Mbps,47616 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,332 Mbps,42598 kB/s
129.146.46.164,443,129.146.46.164,148 Mbps,19046 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,79 ms,264 Mbps,33894 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,272 Mbps,34918 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,45 Mbps,5760 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,45 Mbps,5806 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,105 ms,209 Mbps,26828 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,105 ms,208 Mbps,26726 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,248 Mbps,31744 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,175 ms,109 Mbps,14028 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,98 ms,42 Mbps,5418 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,172 ms,35 Mbps,4503 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,210 ms,43 Mbps,5516 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,209 ms,40 Mbps,5209 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,217 ms,33 Mbps,4251 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,213 ms,1 Mbps,162 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,251 ms,20 Mbps,2579 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,265 ms,33 Mbps,4335 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,198 ms,68 Mbps,8796 kB/s
