中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,136 ms,128 Mbps,16486 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,158 ms,126 Mbps,16179 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,166 ms,42 Mbps,5489 kB/s
141.144.199.182,443,2606:f240:f00:2be4:0:2a47:21f9:2321,US,122 Mbps,15667 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,145 ms,15 Mbps,2022 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,165 ms,140 Mbps,17920 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,145 ms,186 Mbps,23859 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,90 ms,45 Mbps,5858 kB/s
8.222.76.79,443,8.216.92.214,JP,Tokyo,隧道,136 ms,4 Mbps,634 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,32 ms,58 Mbps,7467 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,172 ms,129 Mbps,16588 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,147 ms,47 Mbps,6086 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,131 ms,47 Mbps,6077 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,135 ms,42 Mbps,5378 kB/s
8.222.79.219,443,8.216.92.214,JP,Tokyo,隧道,125 ms,25 Mbps,3236 kB/s
8.222.68.245,443,8.216.92.214,JP,Tokyo,隧道,123 ms,21 Mbps,2771 kB/s
152.70.92.243,443,2607:a400:a:6b:0:20ff:b277:17d1,US,Los Angeles,隧道,189 ms,95 Mbps,12185 kB/s
150.230.104.39,443,2602:ffe4:407:20da:0:3658:8543:c842,SG,Singapore,隧道,211 ms,100 Mbps,12902 kB/s
64.110.66.2,443,2607:a400:a:16b:0:85a0:4d23:bd81,US,Los Angeles,隧道,185 ms,99 Mbps,12697 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,63 ms,7 Mbps,973 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,157 ms,41 Mbps,5251 kB/s
8.222.79.51,443,8.216.92.214,JP,Tokyo,隧道,124 ms,3 Mbps,496 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,199 ms,98 Mbps,12595 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,139 ms,40 Mbps,5137 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,198 ms,38 Mbps,4926 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,149 ms,40 Mbps,5144 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,150 ms,42 Mbps,5399 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,210 ms,2 Mbps,375 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,156 ms,41 Mbps,5296 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,150 ms,28 Mbps,3671 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,166 ms,37 Mbps,4806 kB/s
152.70.254.97,443,2607:a400:a:16b:0:5b0b:eb12:851c,US,Los Angeles,隧道,203 ms,92 Mbps,11878 kB/s
149.129.8.215,443,47.88.55.210,3 Mbps,455 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,182 ms,148 Mbps,18944 kB/s
146.56.190.241,443,2607:a400:a:6b:0:dd71:cb41:dff3,US,Los Angeles,隧道,169 ms,136 Mbps,17408 kB/s
141.147.85.161,443,2606:f240:f00:83a7:0:bbba:5dba:7eb4,US,Frankfurt,隧道,176 ms,128 Mbps,16486 kB/s
8.212.48.236,443,47.76.21.105,HK,Hong Kong,隧道,233 ms,78 Mbps,10035 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,162 ms,135 Mbps,17305 kB/s
8.219.114.222,443,8.219.96.61,SG,Singapore,隧道,287 ms,52 Mbps,6778 kB/s
150.230.249.48,443,150.230.249.48,KR,Seoul,中转,154 ms,136 Mbps,17510 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,216 ms,39 Mbps,5062 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,165 ms,37 Mbps,4757 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,152 ms,132 Mbps,16998 kB/s
8.219.87.77,443,47.236.51.143,SG,Singapore,隧道,268 ms,45 Mbps,5761 kB/s
168.138.149.17,443,168.138.149.17,BR,S
