中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,195 ms,38 Mbps,4977 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,202 ms,88 Mbps,11264 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,31 ms,61 Mbps,7903 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,98 ms,81 Mbps,10444 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,90 ms,218 Mbps,27955 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,96 ms,227 Mbps,29081 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,80 ms,320 Mbps,40960 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,99 ms,29 Mbps,3746 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,80 ms,420 Mbps,53862 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,240 ms,31 Mbps,3990 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:115,KR,Seoul,隧道,204 ms,82 Mbps,10547 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,100 ms,260 Mbps,33280 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,96 ms,68 Mbps,8819 kB/s
143.47.189.4,443,2a0b:21c0:100a:1b7:0:9cc:397:ca2e,DE,Frankfurt,隧道,97 ms,245 Mbps,31436 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,89 ms,11 Mbps,1447 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,134 ms,40 Mbps,5147 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,190 ms,85 Mbps,10956 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,206 ms,34 Mbps,4387 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,224 ms,19 Mbps,2438 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,254 ms,89 Mbps,11468 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,96 ms,337 Mbps,43212 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,243 ms,2 Mbps,331 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,232 ms,37 Mbps,4788 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,81 ms,31 Mbps,4082 kB/s
193.122.109.208,443,217.142.144.225,KR,Seoul,隧道,214 ms,78 Mbps,10035 kB/s
155.248.181.189,443,155.248.181.189,JP,Tokyo,中转,232 ms,33 Mbps,4299 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,101 ms,25 Mbps,3284 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,114 ms,443 Mbps,56729 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,206 ms,87 Mbps,11161 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,120 ms,148 Mbps,19046 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,210 ms,73 Mbps,9416 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,242 ms,66 Mbps,8566 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,237 ms,66 Mbps,8501 kB/s
47.57.245.232,443,47.254.73.153,US,San Jose,隧道,245 ms,1 Mbps,193 kB/s
130.162.144.191,443,2a09:bac5:4756:155::22:13b,KR,Seoul,隧道,229 ms,38 Mbps,4915 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,216 ms,91 Mbps,11673 kB/s
8.212.48.236,443,47.76.21.93,HK,Hong Kong,隧道,235 ms,1 Mbps,134 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,279 ms,54 Mbps,7001 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,227 ms,71 Mbps,9135 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,240 ms,77 Mbps,9877 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,229 ms,62 Mbps,7957 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,225 ms,9 Mbps,1257 kB/s
138.2.75.4,443,2603:c024:4512:f299:ad15:4581:5af6:8a,SG,Singapore,隧道,263 ms,55 Mbps,7073 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,229 ms,32 Mbps,4211 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,236 ms,27 Mbps,3520 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,253 ms,27 Mbps,3521 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,211 ms,67 Mbps,8636 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,221 ms,0 Mbps,36 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,235 ms,0 Mbps,5 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,107 ms,79 Mbps,10137 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,110 ms,295 Mbps,37785 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,230 ms,66 Mbps,8558 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,258 ms,38 Mbps,4938 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,324 ms,28 Mbps,3635 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,223 ms,32 Mbps,4178 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,229 ms,3 Mbps,397 kB/s
168.138.194.74,443,168.138.194.74,JP,Tokyo,中转,295 ms,55 Mbps,7118 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,108 ms,0 Mbps,3 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,239 ms,33 Mbps,4341 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,123 ms,41 Mbps,5280 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,525 ms,0 Mbps,13 kB/s
47.57.14.118,443,198.11.178.111,US,San Jose,隧道,250 ms,0 Mbps,10 kB/s
