中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,104 ms,272 Mbps,34816 kB/s
129.146.209.97,443,129.146.209.97,US,Denver,中转,92 ms,352 Mbps,45158 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,100 ms,101 Mbps,13004 kB/s
47.90.141.204,443,91.149.239.70,US,San Jose,隧道,19 ms,4 Mbps,565 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,105 ms,31 Mbps,4008 kB/s
152.70.56.11,443,2a0b:21c0:100a:1b3:0:1f11:246a:ae0d,DE,Frankfurt,隧道,127 ms,233 Mbps,29900 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,117 Mbps,15052 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,100 ms,48 Mbps,6239 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,48 Mbps,6178 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,121 ms,46 Mbps,5900 kB/s
158.101.215.22,443,2606:f240:f00:dd8d:0:6bab:1783:165a,US,Frankfurt,隧道,109 ms,236 Mbps,30310 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,116 ms,156 Mbps,19968 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,103 ms,46 Mbps,5941 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,105 ms,50 Mbps,6414 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,202 ms,112 Mbps,14336 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,208 ms,76 Mbps,9831 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,210 ms,98 Mbps,12595 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,226 ms,34 Mbps,4436 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,218 ms,31 Mbps,3977 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,235 ms,2 Mbps,279 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,229 ms,84 Mbps,10752 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,264 ms,55 Mbps,7128 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,223 ms,22 Mbps,2928 kB/s
130.162.144.191,443,2a09:bac1:3f40::299:48,KR,Seoul,隧道,224 ms,28 Mbps,3708 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,204 ms,11 Mbps,1489 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,211 ms,42 Mbps,5388 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,198 ms,85 Mbps,10956 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,236 ms,66 Mbps,8495 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,242 ms,47 Mbps,6032 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,266 ms,12 Mbps,1596 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,210 ms,0 Mbps,56 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,264 ms,30 Mbps,3872 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,209 ms,17 Mbps,2302 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,197 ms,0 Mbps,13 kB/s
8.219.94.218,443,8.222.213.200,SG,Singapore,隧道,233 ms,39 Mbps,5009 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,224 ms,0 Mbps,40 kB/s
