中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,2 ms,75 Mbps,9651 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,9 ms,65 Mbps,8444 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,102 ms,293 Mbps,37580 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,47 Mbps,6136 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,712 Mbps,91136 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,82 ms,344 Mbps,44032 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,96 ms,220 Mbps,28262 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,30 ms,568 Mbps,72806 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,93 ms,250 Mbps,32051 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,87 ms,49 Mbps,6388 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,78 ms,393 Mbps,50380 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,61 ms,504 Mbps,64614 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,75 ms,356 Mbps,45568 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,68 ms,329 Mbps,42188 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,94 ms,221 Mbps,28364 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,218 ms,35 Mbps,4595 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,33 ms,38 Mbps,4987 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,244 Mbps,31232 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,81 ms,292 Mbps,37376 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,73 ms,384 Mbps,49152 kB/s
144.22.252.124,443,144.22.252.124,BR,S
