中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
141.144.199.182,443,2a0b:21c0:1007:1ca:0:a048:74a4:3c14,DE,Frankfurt,隧道,116 ms,184 Mbps,23552 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::c:336,US,Los Angeles,隧道,56 ms,69 Mbps,8898 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,37 ms,101 Mbps,13004 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,13 ms,581 Mbps,74444 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,297 Mbps,38092 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,66 ms,525 Mbps,67276 kB/s
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,67 ms,526 Mbps,67379 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,19 ms,952 Mbps,121856 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,57 ms,388 Mbps,49664 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,75 ms,336 Mbps,43110 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,83 ms,387 Mbps,49561 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,79 ms,424 Mbps,54374 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,29 ms,458 Mbps,58675 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,51 ms,2 Mbps,314 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,108 ms,48 Mbps,6242 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,74 ms,40 Mbps,5127 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,64 ms,531 Mbps,67993 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,30 ms,6 Mbps,869 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,73 ms,44 Mbps,5644 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,153 ms,180 Mbps,23040 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,19 Mbps,2527 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,104 ms,210 Mbps,26931 kB/s
138.2.227.164,443,138.2.227.164,US,San Jose,中转,73 ms,426 Mbps,54579 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,46 ms,486 Mbps,62259 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,112 ms,222 Mbps,28467 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,134 ms,47 Mbps,6030 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,126 ms,184 Mbps,23552 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,136 ms,42 Mbps,5399 kB/s
144.22.252.124,443,144.22.252.124,BR,S
