中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,567 Mbps,72601 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,62 ms,324 Mbps,41574 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,160 Mbps,20582 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,82 ms,262 Mbps,33587 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,89 ms,232 Mbps,29798 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,134 ms,255 Mbps,32665 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,121 ms,302 Mbps,38707 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,73 ms,287 Mbps,36761 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,61 ms,361 Mbps,46284 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,255 Mbps,32665 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,61 ms,356 Mbps,45670 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,65 ms,48 Mbps,6270 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,24 ms,1248 Mbps,159744 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,342 Mbps,43827 kB/s
141.147.107.161,443,98.98.156.18,DE,Frankfurt,隧道,91 ms,224 Mbps,28774 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,80 ms,250 Mbps,32051 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,80 ms,47 Mbps,6029 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,231 ms,304 Mbps,39014 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,52 ms,103 Mbps,13209 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,16 ms,58 Mbps,7467 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,69 ms,304 Mbps,38912 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,72 ms,300 Mbps,38400 kB/s
129.159.242.113,443,98.98.166.194,US,Frankfurt,隧道,93 ms,127 Mbps,16281 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,88 ms,176 Mbps,22528 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,70 ms,8 Mbps,1057 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,258 Mbps,33075 kB/s
130.162.48.220,443,2606:f240:f00:2be4:0:2dd5:37fa:aec,US,Frankfurt,隧道,89 ms,253 Mbps,32460 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,78 ms,44 Mbps,5676 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,89 ms,253 Mbps,32460 kB/s
3.144.191.4,443,3.144.191.4,US,Toronto,中转,42 ms,452 Mbps,57856 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,74 ms,308 Mbps,39526 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,69 ms,272 Mbps,34918 kB/s
152.70.48.166,443,2a0b:21c0:100a:1b0:0:a818:ccf9:c902,DE,Frankfurt,隧道,88 ms,126 Mbps,16179 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,93 ms,100 Mbps,12800 kB/s
192.9.158.188,443,2a09:bac5:6445:1232::1d0:df,US,San Jose,隧道,69 ms,198 Mbps,25395 kB/s
132.226.206.10,443,2606:f240:f00:6acf:0:6a57:3281:e68b,US,Frankfurt,隧道,90 ms,218 Mbps,27955 kB/s
193.123.34.24,443,2a0b:21c0:1007:cb:0:5440:da05:845,DE,Frankfurt,隧道,87 ms,230 Mbps,29491 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,217 Mbps,27852 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,112 ms,292 Mbps,37376 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,150 ms,225 Mbps,28876 kB/s
144.21.53.157,443,2a09:bac5:3803:d2::15:423,GB,London,隧道,76 ms,18 Mbps,2341 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,74 ms,2 Mbps,259 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,89 ms,198 Mbps,25395 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,273 ms,99 Mbps,12697 kB/s
129.154.50.220,443,129.154.50.220,83 Mbps,10649 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,234 ms,39 Mbps,5048 kB/s
152.70.55.37,443,2a0b:21c0:100a:1b1:0:790:2356:2ebc,DE,Frankfurt,隧道,166 ms,119 Mbps,15257 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,202 ms,28 Mbps,3599 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,86 ms,224 Mbps,28672 kB/s
144.22.252.124,443,144.22.252.124,BR,S
