中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,44 ms,493 Mbps,63180 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,69 ms,356 Mbps,45568 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,21 ms,577 Mbps,73932 kB/s
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,36 ms,614 Mbps,78643 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,38 ms,604 Mbps,77414 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,29 ms,684 Mbps,87552 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,23 ms,784 Mbps,100454 kB/s
150.230.44.13,443,150.230.44.13,US,Los Angeles,中转,19 ms,396 Mbps,50790 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,68 ms,387 Mbps,49561 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,64 ms,49 Mbps,6368 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,124 ms,243 Mbps,31129 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,54 ms,532 Mbps,68198 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,146 ms,203 Mbps,26009 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,19 ms,577 Mbps,73932 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,26 ms,72 Mbps,9253 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,31 ms,290 Mbps,37171 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,147 ms,176 Mbps,22630 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,139 ms,141 Mbps,18124 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,145 ms,177 Mbps,22732 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,146 ms,40 Mbps,5214 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,16 ms,737 Mbps,94412 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,83 ms,34 Mbps,4363 kB/s
158.178.154.78,443,2a0b:21c0:1007:c7:0:376e:7b09:91ec,DE,Frankfurt,隧道,141 ms,85 Mbps,10956 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,155 ms,46 Mbps,5932 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,78 ms,481 Mbps,61644 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,163 ms,19 Mbps,2453 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,57 ms,44 Mbps,5660 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,93 Mbps,11980 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,135 ms,40 Mbps,5133 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,149 ms,117 Mbps,15052 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,156 ms,145 Mbps,18636 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,119 ms,199 Mbps,25497 kB/s
141.148.241.78,443,2a0b:21c0:1007:1cb:0:53ca:2f50:68c1,DE,Frankfurt,隧道,157 ms,152 Mbps,19456 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,141 ms,45 Mbps,5790 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,202 ms,3 Mbps,444 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,174 ms,143 Mbps,18329 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,191 ms,92 Mbps,11878 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,149 ms,99 Mbps,12697 kB/s
168.138.149.17,443,168.138.149.17,BR,S
