中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,792 Mbps,101376 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,17 ms,920 Mbps,117760 kB/s
35.197.23.75,443,35.212.233.117,US,Seattle,隧道,50 ms,490 Mbps,62771 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,48 ms,400 Mbps,51302 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,243 Mbps,31129 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,45 ms,429 Mbps,54988 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,371 Mbps,47513 kB/s
35.230.79.26,443,35.212.233.117,US,Seattle,隧道,50 ms,388 Mbps,49766 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,103 ms,176 Mbps,22630 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,56 ms,314 Mbps,40243 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,122 ms,247 Mbps,31641 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,110 ms,205 Mbps,26316 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,104 ms,46 Mbps,6000 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,111 ms,47 Mbps,6078 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,174 Mbps,22323 kB/s
158.101.221.74,443,2606:f240:f00:2be4:0:b97:3828:d6dd,DE,Frankfurt,隧道,113 ms,170 Mbps,21811 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,152 ms,128 Mbps,16486 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,157 ms,143 Mbps,18329 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,108 ms,45 Mbps,5885 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,159 ms,43 Mbps,5578 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,154 ms,41 Mbps,5276 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,202 ms,36 Mbps,4725 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,198 ms,37 Mbps,4774 kB/s
168.138.216.146,443,2602:ffe4:407:20d9:0:4da9:2681:10a7,SG,Singapore,隧道,208 ms,61 Mbps,7926 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,220 ms,39 Mbps,5102 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,223 ms,8 Mbps,1138 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,226 ms,2 Mbps,313 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,191 ms,1 Mbps,203 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,1045 ms,22 Mbps,2869 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,177 ms,0 Mbps,46 kB/s
