中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60e8:183c::26a:47,US,Los Angeles,隧道,61 ms,38 Mbps,4948 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,28 ms,688 Mbps,88166 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,64 ms,192 Mbps,24678 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,73 ms,322 Mbps,41267 kB/s
130.61.23.77,443,130.61.23.77,215 Mbps,27545 kB/s
130.61.23.77,,,隧道,0 ms,null Mbps,null kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,21 ms,715 Mbps,91545 kB/s
141.144.201.85,443,2a0b:21c0:100a:1f9:0:59d5:72ca:209e,DE,Frankfurt,隧道,88 ms,117 Mbps,15052 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,67 ms,301 Mbps,38604 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,21 ms,535 Mbps,68505 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,16 ms,84 Mbps,10854 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,132 ms,301 Mbps,38604 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,235 Mbps,30105 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,74 ms,40 Mbps,5202 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,134 ms,76 Mbps,9807 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,94 ms,221 Mbps,28364 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,93 ms,271 Mbps,34713 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,81 ms,220 Mbps,28262 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,82 ms,237 Mbps,30412 kB/s
132.226.31.178,443,2a09:bac5:60eb:1846::26b:30,US,Los Angeles,隧道,95 ms,13 Mbps,1675 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,81 ms,47 Mbps,6085 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,81 ms,196 Mbps,25190 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,140 ms,253 Mbps,32460 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,85 ms,25 Mbps,3257 kB/s
192.9.138.241,443,192.9.138.241,244 Mbps,31232 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,67 ms,45 Mbps,5861 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,77 ms,317 Mbps,40652 kB/s
141.147.63.196,443,98.98.156.34,DE,Frankfurt,隧道,89 ms,250 Mbps,32051 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,76 ms,322 Mbps,41267 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,78 ms,44 Mbps,5719 kB/s
130.162.173.213,443,2a0b:21c0:100a:1b6:0:e021:cb6e:4960,DE,Frankfurt,隧道,105 ms,112 Mbps,14438 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,66 ms,343 Mbps,43929 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,81 ms,49 Mbps,6344 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,85 ms,33 Mbps,4294 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,121 ms,41 Mbps,5260 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,55 ms,1 Mbps,158 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,99 ms,48 Mbps,6227 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,182 ms,79 Mbps,10137 kB/s
150.230.238.226,443,150.230.238.226,IN,Mumbai,中转,184 ms,85 Mbps,10956 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,212 Mbps,27136 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,89 ms,239 Mbps,30617 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,92 ms,257 Mbps,32972 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,67 ms,49 Mbps,6343 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,111 ms,75 Mbps,9613 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,298 ms,38 Mbps,4924 kB/s
144.22.252.124,443,144.22.252.124,BR,S
