中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,20 ms,118 Mbps,15155 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,199 ms,75 Mbps,9724 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,101 ms,396 Mbps,50688 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,233 ms,47 Mbps,6136 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,248 ms,2 Mbps,328 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,254 ms,91 Mbps,11673 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,148 ms,44 Mbps,5692 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,236 ms,67 Mbps,8638 kB/s
47.57.245.232,443,47.88.1.44,US,San Jose,隧道,261 ms,2 Mbps,308 kB/s
149.129.8.215,443,47.88.55.210,,San Jose,隧道,0 ms,0 Mbps,57 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,192 ms,104 Mbps,13414 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,251 ms,34 Mbps,4401 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,248 ms,56 Mbps,7249 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,279 ms,0 Mbps,93 kB/s
8.212.48.236,443,47.76.21.93,HK,Hong Kong,隧道,255 ms,17 Mbps,2199 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,83 ms,3 Mbps,386 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,69 ms,47 Mbps,6092 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,85 ms,114 Mbps,14643 kB/s
141.148.224.152,443,2a0b:21c0:100a:1b4:0:6899:2526:1c2,DE,Frankfurt,隧道,111 ms,235 Mbps,30105 kB/s
152.70.59.27,443,2a0b:21c0:1007:ca:0:cc0a:1817:a635,DE,Frankfurt,隧道,103 ms,252 Mbps,32358 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,235 ms,24 Mbps,3085 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,250 ms,73 Mbps,9355 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,226 ms,0 Mbps,72 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,233 ms,33 Mbps,4257 kB/s
138.3.210.24,443,2603:c021:800d:a344:0:1::,JP,Tokyo,隧道,245 ms,61 Mbps,7935 kB/s
150.230.196.248,443,150.230.196.248,JP,Tokyo,中转,242 ms,34 Mbps,4449 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,235 ms,38 Mbps,4952 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,87 ms,0 Mbps,5 kB/s
47.57.14.118,443,47.88.1.156,US,San Jose,隧道,227 ms,0 Mbps,54 kB/s
