中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,80 Mbps,10240 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,6 ms,7 Mbps,967 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,27 ms,700 Mbps,89702 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,68 ms,304 Mbps,38912 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,214 Mbps,27443 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,367 Mbps,47001 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,240 Mbps,30720 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,353 Mbps,45260 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,70 ms,375 Mbps,48025 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,69 ms,361 Mbps,46284 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,76 ms,269 Mbps,34508 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,290 Mbps,37171 kB/s
158.101.201.244,443,158.101.201.244,NL,Amsterdam,中转,88 ms,236 Mbps,30208 kB/s
140.238.173.181,443,140.238.173.181,CH,Zurich,中转,104 ms,193 Mbps,24780 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,87 ms,48 Mbps,6200 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,287 Mbps,36761 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,45 Mbps,5791 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,102 ms,48 Mbps,6149 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,120 Mbps,15360 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,178 ms,40 Mbps,5141 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,165 ms,36 Mbps,4708 kB/s
168.138.212.80,443,168.138.212.80,JP,Hong Kong,中转,165 ms,39 Mbps,5027 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,165 ms,38 Mbps,4906 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,175 ms,40 Mbps,5135 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,208 ms,36 Mbps,4687 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,38 Mbps,4987 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,230 ms,36 Mbps,4608 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,221 ms,9 Mbps,1162 kB/s
8.219.203.101,443,47.245.125.52,SG,Singapore,隧道,231 ms,57 Mbps,7314 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,246 ms,32 Mbps,4180 kB/s
