中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,1 ms,2144 Mbps,274432 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,38 ms,352 Mbps,45056 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,61 ms,6 Mbps,829 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,25 ms,670 Mbps,85811 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,4 ms,912 Mbps,116736 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,4 ms,403 Mbps,51609 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,28 ms,904 Mbps,115712 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,29 ms,446 Mbps,57139 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,60 ms,365 Mbps,46796 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,225 Mbps,28876 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,119 ms,43 Mbps,5507 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,154 ms,115 Mbps,14745 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,147 ms,41 Mbps,5259 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,158 ms,136 Mbps,17408 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,125 ms,38 Mbps,4983 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,162 ms,121 Mbps,15564 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,162 ms,39 Mbps,5101 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,160 ms,36 Mbps,4707 kB/s
