中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,6 ms,5 Mbps,660 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,732 Mbps,93798 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,364 Mbps,46694 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,70 ms,340 Mbps,43622 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,98 ms,226 Mbps,28979 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,272 Mbps,34918 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,96 ms,44 Mbps,5734 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,44 Mbps,5745 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,298 Mbps,38195 kB/s
35.230.79.26,443,35.212.183.25,US,Seattle,隧道,73 ms,284 Mbps,36352 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,72 ms,282 Mbps,36147 kB/s
35.197.23.75,443,35.212.183.25,US,Seattle,隧道,81 ms,323 Mbps,41369 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,234 Mbps,30003 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,120 Mbps,15360 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,172 ms,38 Mbps,4935 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,171 ms,36 Mbps,4700 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,354 ms,55 Mbps,7081 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,210 ms,36 Mbps,4687 kB/s
193.122.124.215,443,132.226.239.169,KR,Seoul,隧道,230 ms,50 Mbps,6504 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,238 ms,1 Mbps,245 kB/s
