中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,880 Mbps,112640 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,16 ms,1 Mbps,245 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,48 ms,424 Mbps,54272 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,54 ms,404 Mbps,51712 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,60 ms,337 Mbps,43212 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,50 ms,488 Mbps,62566 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,58 ms,455 Mbps,58265 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,372 Mbps,47718 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,103 ms,44 Mbps,5641 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,112 ms,49 Mbps,6309 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,115 ms,206 Mbps,26419 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,121 ms,249 Mbps,31948 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,128 ms,204 Mbps,26112 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,154 ms,44 Mbps,5639 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,154 ms,46 Mbps,5895 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,150 ms,148 Mbps,18944 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,116 ms,45 Mbps,5805 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,194 ms,36 Mbps,4692 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,214 ms,28 Mbps,3656 kB/s
