中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.158.188,443,2a09:bac1:76c0:1cf0::1d2:65,US,San Jose,隧道,73 ms,167 Mbps,21401 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,95 ms,190 Mbps,24371 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,58 ms,308 Mbps,39526 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,100 Mbps,12800 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,117 ms,251 Mbps,32153 kB/s
132.226.31.178,443,2a09:bac1:76c0:e18::1bd:110,US,Los Angeles,隧道,58 ms,47 Mbps,6113 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,98 ms,103 Mbps,13209 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,88 ms,47 Mbps,6135 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,185 ms,38 Mbps,4940 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,89 ms,38 Mbps,4957 kB/s
150.230.196.248,443,150.230.196.248,JP,Tokyo,中转,217 ms,28 Mbps,3651 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,96 ms,211 Mbps,27033 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,74 ms,16 Mbps,2133 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,88 ms,243 Mbps,31129 kB/s
8.220.213.202,443,8.220.213.202,KR,Seoul,中转,190 ms,8 Mbps,1030 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,185 ms,92 Mbps,11776 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,100 ms,38 Mbps,4980 kB/s
150.230.221.148,443,150.230.221.148,JP,Tokyo,中转,214 ms,0 Mbps,6 kB/s
130.162.144.191,443,2a09:bac5:4757:1a14::299:17,KR,Seoul,隧道,200 ms,37 Mbps,4785 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,219 ms,68 Mbps,8798 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,99 ms,46 Mbps,5952 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,200 ms,91 Mbps,11673 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,338 ms,81 Mbps,10444 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,243 ms,4 Mbps,630 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,186 ms,40 Mbps,5177 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,48 ms,0 Mbps,32 kB/s
152.70.232.151,443,152.70.232.151,KR,Seoul,中转,196 ms,22 Mbps,2875 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,222 ms,29 Mbps,3812 kB/s
129.151.148.35,443,2a09:bac5:17:25a::3c:14,AE,Dubai,隧道,195 ms,37 Mbps,4776 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,83 ms,43 Mbps,5577 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,227 ms,2 Mbps,300 kB/s
129.150.50.63,443,129.150.50.63,SG,Singapore,中转,227 ms,46 Mbps,5991 kB/s
140.238.28.86,443,140.238.28.86,KR,Seoul,中转,194 ms,69 Mbps,8886 kB/s
146.56.43.53,443,146.56.43.53,KR,Seoul,中转,194 ms,80 Mbps,10342 kB/s
152.69.171.12,443,152.69.171.12,AU,Sydney,中转,202 ms,37 Mbps,4809 kB/s
131.186.57.111,443,131.186.57.111,JP,Tokyo,中转,218 ms,64 Mbps,8254 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,213 ms,65 Mbps,8427 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,193 ms,11 Mbps,1468 kB/s
158.101.142.100,443,2a09:bac5:4429:dc::16:1c9,JP,Tokyo,隧道,222 ms,65 Mbps,8353 kB/s
168.138.209.31,443,2a09:bac5:442f:dc::16:1c1,JP,Tokyo,隧道,216 ms,31 Mbps,3980 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,220 ms,62 Mbps,7979 kB/s
168.138.162.187,443,2603:c024:4509:ba23:441b:bc2a:e30f:2c83,SG,Singapore,隧道,222 ms,27 Mbps,3540 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,193 ms,68 Mbps,8824 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,281 ms,2 Mbps,275 kB/s
140.238.23.148,443,2a09:bac1:3f00:90::299:53,KR,Seoul,隧道,195 ms,36 Mbps,4641 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,217 ms,69 Mbps,8924 kB/s
150.230.102.132,443,150.230.102.132,JP,Tokyo,中转,216 ms,9 Mbps,1241 kB/s
131.186.62.248,443,131.186.62.248,JP,Tokyo,中转,217 ms,66 Mbps,8485 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,216 ms,3 Mbps,500 kB/s
141.147.187.217,443,128.14.110.206,SG,Singapore,隧道,258 ms,52 Mbps,6664 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,420 ms,28 Mbps,3644 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,63 ms,51 Mbps,6529 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,60 ms,9 Mbps,1223 kB/s
138.2.225.254,443,138.2.225.254,US,San Jose,中转,73 ms,285 Mbps,36556 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,52 ms,952 Mbps,121856 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,209 ms,287 Mbps,36761 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,95 ms,45 Mbps,5856 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,16 ms,93 Mbps,11980 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,86 ms,252 Mbps,32256 kB/s
154.23.247.116,443,154.23.247.116,US,Los Angeles,中转,60 ms,42 Mbps,5404 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,75 ms,303 Mbps,38809 kB/s
146.56.179.91,443,146.56.179.91,KR,Seoul,中转,193 ms,80 Mbps,10240 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,138 ms,1 Mbps,183 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,87 ms,46 Mbps,5927 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,59 ms,46 Mbps,5905 kB/s
132.145.231.51,443,2606:f240:f00:eaf1:0:4ad7:2682:702b,US,Frankfurt,隧道,218 ms,120 Mbps,15462 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,75 ms,263 Mbps,33689 kB/s
132.145.80.224,443,132.145.80.224,KR,Seoul,中转,197 ms,71 Mbps,9166 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,60 ms,440 Mbps,56320 kB/s
152.69.222.9,443,152.69.222.9,SG,Singapore,中转,222 ms,22 Mbps,2868 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,256 ms,2 Mbps,379 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,57 ms,44 Mbps,5734 kB/s
141.147.76.230,443,2606:f240:f00:6acf:0:6c5f:2af5:2cad,US,Frankfurt,隧道,100 ms,187 Mbps,23961 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,185 ms,48 Mbps,6268 kB/s
144.21.37.84,443,23.236.112.222,DE,Frankfurt,隧道,94 ms,200 Mbps,25702 kB/s
150.230.34.116,443,150.230.34.116,US,San Jose,中转,78 ms,110 Mbps,14131 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,72 ms,227 Mbps,29081 kB/s
152.70.97.78,443,152.70.97.78,JP,Tokyo,中转,217 ms,13 Mbps,1693 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,185 ms,36 Mbps,4734 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,220 ms,60 Mbps,7779 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,218 ms,34 Mbps,4399 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,88 ms,43 Mbps,5514 kB/s
141.147.114.172,443,163.123.193.23,DE,Frankfurt,隧道,115 ms,107 Mbps,13721 kB/s
140.238.55.89,443,140.238.55.89,JP,Tokyo,中转,215 ms,31 Mbps,4090 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,185 ms,81 Mbps,10444 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,202 ms,73 Mbps,9380 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,189 ms,76 Mbps,9855 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,214 ms,31 Mbps,4027 kB/s
168.138.215.251,443,168.138.215.251,JP,Tokyo,中转,217 ms,21 Mbps,2725 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,297 ms,75 Mbps,9603 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,226 ms,51 Mbps,6601 kB/s
140.238.18.74,443,140.238.18.74,KR,Seoul,中转,208 ms,30 Mbps,3950 kB/s
140.83.36.122,443,140.83.36.122,JP,Tokyo,中转,292 ms,56 Mbps,7225 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,185 ms,5 Mbps,722 kB/s
193.122.125.223,443,193.122.125.223,KR,Seoul,中转,193 ms,82 Mbps,10547 kB/s
146.56.41.215,443,146.56.41.215,KR,Seoul,中转,197 ms,80 Mbps,10240 kB/s
8.219.80.184,443,8.219.80.184,SG,Singapore,中转,244 ms,55 Mbps,7096 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,197 ms,36 Mbps,4656 kB/s
64.110.108.118,443,64.110.108.118,JP,Osaka,中转,208 ms,36 Mbps,4656 kB/s
158.178.238.239,443,158.178.238.239,SG,Singapore,中转,226 ms,34 Mbps,4379 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,197 ms,80 Mbps,10342 kB/s
141.147.176.90,443,2602:ffe4:407:21d9:0:f068:c66c:3dd5,SG,Singapore,隧道,258 ms,57 Mbps,7416 kB/s
146.56.151.20,443,2602:ffe4:407:20da:0:d38c:ac3f:c0c5,SG,Singapore,隧道,253 ms,50 Mbps,6406 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,310 ms,33 Mbps,4263 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,244 ms,0 Mbps,84 kB/s
8.219.118.238,443,8.219.118.238,SG,Singapore,中转,244 ms,0 Mbps,15 kB/s
129.159.130.38,443,129.159.130.38,IL,Milan,中转,0 ms,39 Mbps,5054 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,374 ms,18 Mbps,2339 kB/s
47.57.245.232,443,47.88.1.44,US,San Jose,隧道,0 ms,1 Mbps,174 kB/s
47.57.14.118,443,47.88.1.156,US,San Jose,隧道,0 ms,0 Mbps,44 kB/s
