中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,26 ms,627 Mbps,80281 kB/s
35.230.79.26,443,35.212.173.150,US,Seattle,隧道,66 ms,428 Mbps,54784 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,387 Mbps,49561 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,23 ms,53 Mbps,6905 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,23 ms,5 Mbps,728 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,49 ms,486 Mbps,62259 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,61 ms,351 Mbps,44953 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,58 ms,388 Mbps,49766 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,42 ms,516 Mbps,66048 kB/s
35.197.23.75,443,35.212.173.150,US,Seattle,隧道,53 ms,536 Mbps,68608 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,295 Mbps,37785 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,72 ms,256 Mbps,32768 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,133 ms,203 Mbps,26009 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,115 ms,226 Mbps,28979 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,142 ms,151 Mbps,19353 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,112 ms,42 Mbps,5432 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,121 ms,176 Mbps,22528 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,124 ms,42 Mbps,5452 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,152 ms,42 Mbps,5436 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,144 ms,41 Mbps,5324 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,146 ms,144 Mbps,18432 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,184 ms,38 Mbps,4969 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,126 ms,41 Mbps,5291 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,168 ms,37 Mbps,4818 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,193 ms,42 Mbps,5425 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,192 ms,10 Mbps,1362 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,200 ms,10 Mbps,1303 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,219 ms,31 Mbps,4066 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,231 ms,39 Mbps,5002 kB/s
141.148.224.123,443,2606:f240:f00:6f50:0:755f:bdb7:58ea,DE,Salt Lake City,隧道,118 ms,30 Mbps,3940 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,175 ms,37 Mbps,4779 kB/s
