中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,7 ms,1552 Mbps,198656 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,10 ms,1264 Mbps,161792 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,35 ms,656 Mbps,84070 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,61 ms,353 Mbps,45260 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,239 Mbps,30617 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,5 ms,49 Mbps,6344 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,73 ms,360 Mbps,46080 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,46 Mbps,5955 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,392 Mbps,50278 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,72 ms,324 Mbps,41472 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,85 ms,228 Mbps,29184 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,84 ms,212 Mbps,27136 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,68 ms,341 Mbps,43724 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,211 Mbps,27033 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,100 ms,263 Mbps,33689 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,81 ms,272 Mbps,34918 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,74 ms,247 Mbps,31641 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,99 ms,50 Mbps,6527 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,46 Mbps,5949 kB/s
143.47.176.251,443,2a0b:21c0:100a:1b4:0:e627:4415:2a71,DE,Frankfurt,隧道,94 ms,244 Mbps,31232 kB/s
141.148.244.95,443,2a0b:21c0:100a:1b6:0:6e0c:32c7:4466,DE,Frankfurt,隧道,100 ms,226 Mbps,28979 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,164 ms,129 Mbps,16588 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,165 ms,39 Mbps,5031 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,163 ms,0 Mbps,115 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,169 ms,0 Mbps,79 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,207 ms,6 Mbps,774 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,221 ms,0 Mbps,114 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,209 ms,79 Mbps,10137 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,214 ms,11 Mbps,1410 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,225 ms,57 Mbps,7306 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,228 ms,87 Mbps,11161 kB/s
8.219.95.212,443,47.84.40.188,SG,Singapore,隧道,274 ms,53 Mbps,6789 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,213 ms,33 Mbps,4328 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,226 ms,0 Mbps,113 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,250 ms,0 Mbps,19 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,66 ms,268 Mbps,34304 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,250 ms,0 Mbps,118 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,231 ms,0 Mbps,36 kB/s
