中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,10 ms,1552 Mbps,198656 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,35 ms,379 Mbps,48537 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,4 ms,960 Mbps,122880 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,23 ms,872 Mbps,111616 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,25 ms,414 Mbps,53043 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,30 ms,406 Mbps,52019 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,7 ms,832 Mbps,106496 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,27 ms,631 Mbps,80793 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,14 ms,1312 Mbps,167936 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,30 ms,944 Mbps,120832 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,91 ms,325 Mbps,41676 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,43 ms,302 Mbps,38707 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,118 ms,43 Mbps,5559 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,79 ms,48 Mbps,6246 kB/s
3.112.21.102,443,3.112.21.102,JP,Hong Kong,中转,119 ms,210 Mbps,26931 kB/s
168.138.46.67,443,168.138.46.67,JP,Tokyo,中转,114 ms,42 Mbps,5378 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,133 ms,44 Mbps,5659 kB/s
150.230.63.93,443,150.230.63.93,JP,Los Angeles,中转,113 ms,43 Mbps,5622 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,165 ms,117 Mbps,15052 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,162 ms,43 Mbps,5631 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,161 ms,40 Mbps,5133 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,160 ms,117 Mbps,15052 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,168 ms,136 Mbps,17510 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,151 ms,41 Mbps,5272 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,159 ms,37 Mbps,4755 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,179 ms,13 Mbps,1692 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,180 ms,10 Mbps,1286 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,174 ms,37 Mbps,4839 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,147 ms,153 Mbps,19660 kB/s
129.154.197.32,443,2602:ffe4:407:20d9:0:f0e:3122:3109,SG,Singapore,隧道,206 ms,75 Mbps,9614 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,145 ms,0 Mbps,88 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,161 ms,40 Mbps,5183 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,167 ms,42 Mbps,5474 kB/s
168.138.165.174,443,168.138.165.174,SG,Paris,中转,185 ms,38 Mbps,4908 kB/s
