中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,18 ms,1392 Mbps,178176 kB/s
129.146.46.164,443,129.146.46.164,310 Mbps,39731 kB/s
129.146.46.164,,,隧道,0 ms,null Mbps,null kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,19 ms,856 Mbps,109568 kB/s
35.230.79.26,443,35.212.176.58,US,Seattle,隧道,38 ms,575 Mbps,73625 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,33 ms,551 Mbps,70553 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,19 ms,1312 Mbps,167936 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,28 ms,1192 Mbps,152576 kB/s
35.197.23.75,443,35.212.176.58,US,Seattle,隧道,49 ms,539 Mbps,69017 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,54 ms,372 Mbps,47718 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,43 ms,440 Mbps,56320 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,58 ms,2 Mbps,357 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,144 ms,124 Mbps,15872 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,118 ms,188 Mbps,24166 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,115 ms,40 Mbps,5137 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,123 ms,42 Mbps,5499 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,143 ms,40 Mbps,5244 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,147 ms,160 Mbps,20582 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,142 ms,38 Mbps,4936 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,148 ms,40 Mbps,5215 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,154 ms,115 Mbps,14745 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,191 ms,0 Mbps,127 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,147 ms,45 Mbps,5851 kB/s
