中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,207 ms,36 Mbps,4637 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,128 ms,18 Mbps,2401 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,182 ms,33 Mbps,4301 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,219 ms,68 Mbps,8776 kB/s
8.219.192.155,443,47.245.127.33,SG,Singapore,隧道,259 ms,57 Mbps,7411 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,214 ms,37 Mbps,4796 kB/s
168.138.50.249,443,168.138.50.249,JP,San Jose,中转,158 ms,40 Mbps,5204 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,192 ms,0 Mbps,102 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,250 ms,4 Mbps,517 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,232 ms,50 Mbps,6436 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,538 ms,28 Mbps,3659 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,213 ms,0 Mbps,37 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,235 ms,37 Mbps,4829 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,216 ms,31 Mbps,4075 kB/s
