中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,568 Mbps,72704 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,297 Mbps,38092 kB/s
132.226.31.178,443,2a09:bac5:60ec:78::c:32f,US,Los Angeles,隧道,58 ms,47 Mbps,6090 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,64 ms,280 Mbps,35942 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,90 ms,232 Mbps,29798 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,27 ms,748 Mbps,95846 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,69 ms,308 Mbps,39526 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,69 ms,88 Mbps,11366 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,24 ms,497 Mbps,63692 kB/s
35.197.23.75,443,35.197.116.110,US,Seattle,隧道,71 ms,305 Mbps,39116 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,136 Mbps,17408 kB/s
129.159.241.239,443,2a0b:21c0:1007:1c8:0:a770:e060:f33d,DE,Frankfurt,隧道,92 ms,149 Mbps,19148 kB/s
35.230.79.26,443,35.197.116.110,US,Seattle,隧道,74 ms,281 Mbps,36044 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,60 ms,50 Mbps,6494 kB/s
141.147.75.27,443,2606:f240:f00:83a7:0:9510:d613:b8d8,US,Frankfurt,隧道,90 ms,205 Mbps,26316 kB/s
47.254.17.234,443,47.254.17.234,US,San Jose,中转,67 ms,41 Mbps,5373 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,102 ms,69 Mbps,8912 kB/s
150.230.34.116,443,150.230.34.116,US,San Jose,中转,73 ms,141 Mbps,18124 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,128 ms,308 Mbps,39526 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,67 ms,205 Mbps,26316 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,70 ms,284 Mbps,36454 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,89 ms,39 Mbps,5042 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,211 Mbps,27033 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,311 Mbps,39833 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,43 Mbps,5554 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,58 ms,42 Mbps,5456 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,198 ms,250 Mbps,32051 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,227 Mbps,29081 kB/s
130.162.243.84,443,2a0b:21c0:100a:1b3:0:4c93:abc5:e65c,DE,Frankfurt,隧道,94 ms,128 Mbps,16384 kB/s
158.178.159.132,443,2a0b:21c0:1007:1c9:0:9667:412:4652,DE,Frankfurt,隧道,89 ms,243 Mbps,31129 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,187 ms,102 Mbps,13107 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,234 Mbps,30003 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,112 Mbps,14438 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,90 ms,46 Mbps,5906 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,85 ms,29 Mbps,3832 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,228 Mbps,29286 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,157 ms,1 Mbps,153 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,74 ms,95 Mbps,12185 kB/s
152.70.44.25,443,163.123.193.8,DE,Frankfurt,隧道,145 ms,218 Mbps,27955 kB/s
130.162.188.71,443,2a0b:21c0:1007:1c8:0:fc39:731c:3a37,DE,Frankfurt,隧道,94 ms,162 Mbps,20787 kB/s
129.159.32.14,443,129.159.32.14,US,San Jose,中转,72 ms,287 Mbps,36761 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,97 ms,41 Mbps,5250 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,217 ms,56 Mbps,7289 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,95 ms,26 Mbps,3363 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,51 ms,20 Mbps,2657 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,66 ms,44 Mbps,5756 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,183 ms,61 Mbps,7901 kB/s
141.147.115.102,443,2606:f240:f00:83a7:0:ea95:56c5:64aa,US,Frankfurt,隧道,315 ms,211 Mbps,27033 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,184 ms,37 Mbps,4825 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,205 ms,60 Mbps,7688 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,229 ms,2 Mbps,305 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,117 ms,209 Mbps,26828 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,177 ms,41 Mbps,5330 kB/s
168.138.212.87,443,168.138.212.87,JP,Tokyo,中转,214 ms,56 Mbps,7248 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,215 ms,29 Mbps,3769 kB/s
129.150.51.134,443,129.150.51.134,SG,Singapore,中转,219 ms,63 Mbps,8077 kB/s
158.101.142.100,443,158.101.142.100,JP,Tokyo,中转,264 ms,57 Mbps,7309 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,185 ms,90 Mbps,11571 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,200 ms,87 Mbps,11161 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,280 ms,28 Mbps,3683 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,88 ms,214 Mbps,27443 kB/s
138.2.122.191,443,138.2.122.191,KR,Seoul,中转,180 ms,36 Mbps,4648 kB/s
