中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,796 Mbps,101990 kB/s
35.197.23.75,443,35.212.186.181,US,Seattle,隧道,26 ms,936 Mbps,119808 kB/s
35.230.79.26,443,35.212.186.181,US,Seattle,隧道,21 ms,1016 Mbps,130048 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,34 ms,984 Mbps,125952 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,34 ms,629 Mbps,80588 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,283 Mbps,36249 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,11 ms,633 Mbps,81100 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,56 ms,429 Mbps,54988 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,69 ms,45 Mbps,5784 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,116 ms,200 Mbps,25702 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,75 ms,3 Mbps,490 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,113 ms,45 Mbps,5826 kB/s
168.138.212.80,443,168.138.212.80,JP,Osaka,中转,113 ms,47 Mbps,6054 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,118 ms,45 Mbps,5800 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,159 ms,120 Mbps,15462 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,142 ms,45 Mbps,5840 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,177 ms,41 Mbps,5304 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,158 ms,42 Mbps,5444 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,170 ms,1 Mbps,194 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,143 Mbps,18329 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,167 ms,41 Mbps,5292 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,184 ms,40 Mbps,5188 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,162 ms,112 Mbps,14336 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,153 ms,40 Mbps,5216 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,191 ms,47 Mbps,6128 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,148 ms,38 Mbps,4933 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,188 ms,20 Mbps,2570 kB/s
