中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,9 ms,1568 Mbps,200704 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,20 ms,992 Mbps,126976 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,29 ms,1024 Mbps,131072 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,24 ms,460 Mbps,58880 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,19 ms,597 Mbps,76492 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,22 ms,992 Mbps,126976 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,8 ms,683 Mbps,87449 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,77 ms,323 Mbps,41369 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,29 ms,279 Mbps,35737 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,73 ms,3 Mbps,396 kB/s
3.112.21.102,443,3.112.21.102,JP,Hong Kong,中转,109 ms,150 Mbps,19251 kB/s
143.47.185.70,443,2606:f240:f00:5a42:0:3ae7:5420:2950,DE,Frankfurt,隧道,166 ms,112 Mbps,14336 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,134 ms,45 Mbps,5863 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,167 ms,120 Mbps,15462 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,166 ms,40 Mbps,5227 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,177 ms,39 Mbps,5040 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,162 ms,4 Mbps,603 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,175 ms,81 Mbps,10444 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,153 ms,35 Mbps,4600 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,158 ms,37 Mbps,4781 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,158 ms,158 Mbps,20275 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,173 ms,133 Mbps,17100 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,189 ms,43 Mbps,5519 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,191 ms,45 Mbps,5869 kB/s
131.186.17.132,443,131.186.17.132,KR,Hong Kong,中转,138 ms,47 Mbps,6041 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,159 ms,45 Mbps,5810 kB/s
