中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,155 ms,41 Mbps,5337 kB/s
8.219.128.50,443,47.84.40.188,SG,Singapore,隧道,313 ms,3 Mbps,493 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,183 ms,39 Mbps,5088 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,172 ms,40 Mbps,5151 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,167 ms,92 Mbps,11776 kB/s
152.70.49.76,443,2606:f240:f00:a683:0:6344:2a40:205d,US,Frankfurt,隧道,182 ms,119 Mbps,15257 kB/s
8.212.48.236,443,47.76.21.114,HK,Hong Kong,隧道,268 ms,66 Mbps,8453 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,150 ms,120 Mbps,15462 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,148 ms,38 Mbps,4991 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,145 ms,51 Mbps,6571 kB/s
47.57.245.232,443,47.89.249.212,US,San Jose,隧道,234 ms,2 Mbps,310 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,191 ms,121 Mbps,15564 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,44 ms,1 Mbps,152 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,42 ms,193 Mbps,24780 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,216 ms,0 Mbps,20 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,31 ms,68 Mbps,8742 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,49 ms,364 Mbps,46694 kB/s
138.2.20.187,443,2602:ffe4:407:20da:0:e29c:8c25:d95c,SG,Singapore,隧道,624 ms,1 Mbps,198 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,175 ms,38 Mbps,4914 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,212 ms,37 Mbps,4781 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,45 ms,0 Mbps,2 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,251 ms,0 Mbps,1 kB/s
8.218.73.41,443,8.218.73.41,HK,Hong Kong,中转,1235 ms,0 Mbps,59 kB/s
