中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,750 Mbps,96051 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,420 Mbps,53862 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,65 ms,332 Mbps,42496 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,344 Mbps,44032 kB/s
35.230.79.26,443,35.212.154.209,US,Seattle,隧道,80 ms,381 Mbps,48844 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,73 ms,406 Mbps,52019 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,42 ms,6 Mbps,878 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,241 Mbps,30924 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,49 Mbps,6327 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,64 ms,389 Mbps,49868 kB/s
35.197.23.75,443,35.212.154.209,US,Seattle,隧道,68 ms,380 Mbps,48640 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,220 Mbps,28160 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,267 Mbps,34201 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,93 ms,45 Mbps,5766 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,258 Mbps,33075 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,168 ms,36 Mbps,4726 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,108 Mbps,13824 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,169 ms,140 Mbps,18022 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,170 ms,45 Mbps,5810 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,170 ms,43 Mbps,5518 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,168 ms,44 Mbps,5659 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,205 ms,39 Mbps,5047 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,238 ms,9 Mbps,1227 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,227 ms,0 Mbps,17 kB/s
