中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,21 ms,715 Mbps,91545 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,18 ms,461 Mbps,59084 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,23 ms,568 Mbps,72704 kB/s
35.197.23.75,443,35.212.233.117,US,Seattle,隧道,40 ms,496 Mbps,63590 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,21 ms,1104 Mbps,141312 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,41 ms,515 Mbps,65945 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,20 ms,1056 Mbps,135168 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,19 ms,623 Mbps,79769 kB/s
35.230.79.26,443,35.212.233.117,US,Seattle,隧道,43 ms,612 Mbps,78438 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,52 ms,475 Mbps,60825 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,49 ms,46 Mbps,5997 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,41 ms,535 Mbps,68505 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,67 ms,331 Mbps,42393 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,66 ms,376 Mbps,48230 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,115 ms,204 Mbps,26112 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,148 ms,126 Mbps,16179 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,116 ms,40 Mbps,5237 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,143 ms,24 Mbps,3196 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,151 ms,143 Mbps,18329 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,152 ms,170 Mbps,21811 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,127 ms,10 Mbps,1403 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,145 ms,45 Mbps,5840 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,145 ms,131 Mbps,16793 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,145 ms,29 Mbps,3716 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,165 ms,116 Mbps,14950 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,162 ms,24 Mbps,3121 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,145 ms,129 Mbps,16588 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,185 ms,41 Mbps,5354 kB/s
143.47.176.251,443,2606:f240:f00:a683:0:9bbe:e3c2:8d6,DE,Frankfurt,隧道,138 ms,122 Mbps,15667 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,181 ms,3 Mbps,384 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,189 ms,31 Mbps,4058 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,185 ms,92 Mbps,11776 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,142 ms,41 Mbps,5249 kB/s
8.219.52.156,443,8.219.69.217,SG,Singapore,隧道,210 ms,18 Mbps,2386 kB/s
158.101.130.149,443,2602:ffe4:407:20d9:0:c08:9740:8831,SG,Singapore,隧道,196 ms,100 Mbps,12902 kB/s
158.180.95.219,443,2602:ffe4:407:20da:0:8302:28ed:7058,SG,Singapore,隧道,197 ms,76 Mbps,9767 kB/s
8.219.120.2,443,47.236.1.53,SG,Singapore,隧道,185 ms,80 Mbps,10342 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,425 ms,0 Mbps,10 kB/s
