中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,52 ms,535 Mbps,68505 kB/s
129.146.7.98,443,2a09:bac5:60e9:78::c:37f,US,Los Angeles,隧道,34 ms,68 Mbps,8774 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,37 ms,580 Mbps,74342 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,47 ms,387 Mbps,49561 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,328 Mbps,41984 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,46 ms,552 Mbps,70656 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,57 ms,297 Mbps,38092 kB/s
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,64 ms,485 Mbps,62156 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,48 ms,554 Mbps,70963 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,65 ms,471 Mbps,60313 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,40 ms,672 Mbps,86118 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,49 ms,452 Mbps,57958 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,133 ms,153 Mbps,19660 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,35 ms,584 Mbps,74752 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,132 ms,163 Mbps,20889 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,48 ms,55 Mbps,7040 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,122 ms,22 Mbps,2941 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,128 ms,42 Mbps,5436 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,132 ms,204 Mbps,26214 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,49 ms,65 Mbps,8373 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,130 ms,174 Mbps,22323 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,77 ms,185 Mbps,23756 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,114 ms,45 Mbps,5883 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,62 ms,58 Mbps,7437 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,48 ms,4 Mbps,563 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,123 ms,210 Mbps,26931 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,128 ms,45 Mbps,5785 kB/s
168.138.149.17,443,168.138.149.17,BR,S
