中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,13 ms,832 Mbps,106496 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,16 ms,7 Mbps,975 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,425 Mbps,54476 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,60 ms,331 Mbps,42393 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,53 ms,440 Mbps,56422 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,317 Mbps,40652 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,57 ms,388 Mbps,49664 kB/s
34.82.76.253,443,35.227.144.152,US,Seattle,隧道,51 ms,435 Mbps,55705 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,385 Mbps,49356 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,62 ms,337 Mbps,43212 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,198 Mbps,25395 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,119 ms,168 Mbps,21504 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,109 ms,183 Mbps,23449 kB/s
152.70.62.177,443,2606:f240:f00:dd8d:0:5e7f:463d:6d85,DE,Munich,隧道,116 ms,184 Mbps,23654 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,151 ms,121 Mbps,15564 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,113 ms,52 Mbps,6706 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,111 ms,48 Mbps,6194 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,153 ms,43 Mbps,5603 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,170 ms,44 Mbps,5698 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,196 ms,35 Mbps,4527 kB/s
8.219.151.64,443,47.84.41.244,SG,Singapore,隧道,215 ms,65 Mbps,8348 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,1293 ms,4 Mbps,582 kB/s
