中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,6 ms,56 Mbps,7233 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,770 Mbps,98611 kB/s
129.159.84.71,443,129.159.84.71,US,Chicago,中转,21 ms,1 Mbps,195 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,70 ms,301 Mbps,38604 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,79 ms,330 Mbps,42291 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,67 ms,280 Mbps,35942 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,71 ms,313 Mbps,40140 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,47 Mbps,6053 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,107 ms,98 Mbps,12595 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,70 ms,359 Mbps,45977 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,268 Mbps,34406 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,75 ms,388 Mbps,49664 kB/s
141.144.198.61,443,2606:f240:f00:83a7:0:b900:851a:b2ee,DE,Frankfurt,隧道,98 ms,199 Mbps,25497 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,70 ms,392 Mbps,50278 kB/s
141.144.204.181,443,2606:f240:f00:a683:0:1ebf:989a:f98a,DE,Frankfurt,隧道,101 ms,192 Mbps,24576 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,116 ms,259 Mbps,33177 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,94 ms,44 Mbps,5742 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,48 Mbps,6238 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,176 ms,128 Mbps,16384 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,175 ms,24 Mbps,3120 kB/s
184.169.181.217,443,184.169.181.217,US,London,中转,75 ms,379 Mbps,48537 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,214 ms,31 Mbps,4014 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,222 ms,5 Mbps,640 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,233 ms,39 Mbps,5069 kB/s
8.219.206.24,443,47.236.1.53,SG,Singapore,隧道,244 ms,54 Mbps,6999 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,259 ms,17 Mbps,2298 kB/s
64.110.101.125,443,64.110.101.125,JP,Singapore,中转,174 ms,112 Mbps,14336 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,265 ms,30 Mbps,3912 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,206 ms,36 Mbps,4680 kB/s
168.138.46.67,443,168.138.46.67,JP,Hong Kong,中转,234 ms,29 Mbps,3740 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,275 ms,73 Mbps,9391 kB/s
