中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,28 ms,952 Mbps,121856 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,13 ms,1728 Mbps,221184 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,13 ms,2064 Mbps,264192 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,16 ms,678 Mbps,86835 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,45 ms,680 Mbps,87040 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,18 ms,1936 Mbps,247808 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,17 ms,144 Mbps,18534 kB/s
192.9.158.188,443,2a09:bac5:6445:1250::1d3:71,US,San Jose,隧道,6 ms,212 Mbps,27136 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,66 ms,404 Mbps,51814 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,31 ms,1080 Mbps,138240 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,72 ms,312 Mbps,39936 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,52 ms,856 Mbps,109568 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,55 ms,45 Mbps,5825 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,52 ms,10 Mbps,1322 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,161 ms,115 Mbps,14745 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,183 ms,18 Mbps,2419 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,22 ms,454 Mbps,58163 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,17 ms,1080 Mbps,138240 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,179 ms,112 Mbps,14336 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,83 ms,33 Mbps,4273 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,68 ms,343 Mbps,43929 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,28 ms,944 Mbps,120832 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,48 ms,448 Mbps,57446 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,32 ms,463 Mbps,59289 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,189 ms,0 Mbps,4 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,195 ms,3 Mbps,422 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,187 ms,125 Mbps,16076 kB/s
130.162.144.191,443,2a09:bac5:4753:155::22:11a,KR,Seoul,隧道,145 ms,45 Mbps,5843 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:138,KR,Seoul,隧道,148 ms,141 Mbps,18124 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,149 ms,250 Mbps,32051 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,70 ms,328 Mbps,42086 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,197 ms,41 Mbps,5339 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,154 ms,201 Mbps,25804 kB/s
130.61.23.77,443,130.61.23.77,103 Mbps,13209 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,144 ms,138 Mbps,17715 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,144 ms,112 Mbps,14336 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,163 ms,4 Mbps,519 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,167 ms,120 Mbps,15462 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,149 ms,43 Mbps,5565 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,175 ms,138 Mbps,17715 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,140 ms,40 Mbps,5158 kB/s
129.159.31.192,443,2a0b:21c0:1007:1c9:0:af9a:720a:290f,DE,Frankfurt,隧道,172 ms,100 Mbps,12800 kB/s
193.122.117.159,443,193.122.117.159,KR,Seoul,中转,148 ms,39 Mbps,5056 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,159 ms,133 Mbps,17100 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,168 ms,74 Mbps,9554 kB/s
152.67.112.71,443,152.67.112.71,AU,Sydney,中转,179 ms,36 Mbps,4644 kB/s
141.147.187.233,443,141.147.187.233,JP,Tokyo,中转,163 ms,101 Mbps,13004 kB/s
8.219.166.160,443,8.219.142.198,SG,Singapore,隧道,254 ms,56 Mbps,7178 kB/s
8.222.194.229,443,8.219.142.198,SG,Singapore,隧道,264 ms,57 Mbps,7350 kB/s
130.162.181.138,443,2a0b:21c0:100a:1b2:0:8f97:5a74:415d,DE,Frankfurt,隧道,159 ms,120 Mbps,15462 kB/s
8.219.55.76,443,47.236.51.143,SG,Singapore,隧道,286 ms,55 Mbps,7131 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,196 ms,101 Mbps,13004 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,194 ms,26 Mbps,3434 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,172 ms,116 Mbps,14848 kB/s
158.101.141.78,443,158.101.141.78,JP,Tokyo,中转,184 ms,0 Mbps,37 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,118 ms,12 Mbps,1570 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,145 ms,141 Mbps,18124 kB/s
144.22.252.124,443,144.22.252.124,BR,S
