中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,3 ms,6 Mbps,888 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,808 Mbps,103424 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,63 ms,388 Mbps,49766 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,73 ms,324 Mbps,41472 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,69 ms,334 Mbps,42803 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,365 Mbps,46796 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,71 ms,378 Mbps,48435 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,222 Mbps,28467 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,80 ms,378 Mbps,48435 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,81 ms,356 Mbps,45670 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,78 ms,360 Mbps,46080 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,96 ms,46 Mbps,5941 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,296 Mbps,37990 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,48 Mbps,6228 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,98 ms,280 Mbps,35840 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,84 ms,48 Mbps,6170 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,103 ms,220 Mbps,28262 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,119 Mbps,15257 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,167 ms,40 Mbps,5180 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,165 ms,39 Mbps,5028 kB/s
152.70.89.238,443,161.118.151.165,KR,Seoul,隧道,198 ms,80 Mbps,10240 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,193 ms,39 Mbps,5069 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,199 ms,34 Mbps,4376 kB/s
