中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,13 ms,464 Mbps,59494 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,22 ms,1024 Mbps,131072 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,49 ms,440 Mbps,56422 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,40 ms,500 Mbps,64000 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,16 ms,816 Mbps,104448 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,21 ms,604 Mbps,77312 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,37 ms,587 Mbps,75161 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,9 ms,457 Mbps,58572 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,14 ms,328 Mbps,41984 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,44 ms,593 Mbps,75980 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,59 ms,417 Mbps,53452 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,36 ms,620 Mbps,79360 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,49 ms,465 Mbps,59596 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,57 ms,47 Mbps,6094 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,222 Mbps,28467 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,111 ms,1 Mbps,192 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,116 ms,3 Mbps,496 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,138 ms,48 Mbps,6202 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,140 ms,157 Mbps,20172 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,140 ms,144 Mbps,18534 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,142 ms,148 Mbps,18944 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,136 ms,47 Mbps,6042 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,143 ms,178 Mbps,22835 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,147 ms,131 Mbps,16793 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,160 ms,17 Mbps,2180 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,147 ms,135 Mbps,17305 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,148 ms,30 Mbps,3843 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,177 ms,11 Mbps,1435 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,180 ms,87 Mbps,11161 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,194 ms,4 Mbps,555 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,173 ms,0 Mbps,10 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,1018 ms,323 Mbps,41369 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,205 ms,0 Mbps,30 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,159 ms,0 Mbps,78 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,153 ms,32 Mbps,4181 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,0 ms,0 Mbps,7 kB/s
