中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,678 Mbps,86835 kB/s
18.216.55.100,443,18.216.55.100,US,Indianapolis,中转,24 ms,576 Mbps,73728 kB/s
34.82.76.253,443,34.169.18.214,US,Seattle,隧道,72 ms,404 Mbps,51712 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,11 ms,20 Mbps,2566 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,218 Mbps,27955 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,106 ms,280 Mbps,35840 kB/s
35.197.23.75,443,35.212.152.186,US,Seattle,隧道,90 ms,366 Mbps,46899 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,8 ms,88 Mbps,11366 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,94 ms,314 Mbps,40243 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,7 ms,34 Mbps,4470 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,50 ms,1 Mbps,142 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,103 ms,236 Mbps,30310 kB/s
144.22.252.124,443,144.22.252.124,BR,S
