中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac1:76a0:e18::c:3b1,US,Los Angeles,隧道,33 ms,83 Mbps,10649 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,27 ms,639 Mbps,81817 kB/s
35.197.23.75,443,35.212.162.172,US,Seattle,隧道,24 ms,896 Mbps,114688 kB/s
35.230.79.26,443,35.212.162.172,US,Seattle,隧道,26 ms,896 Mbps,114688 kB/s
34.82.76.253,443,34.168.231.76,US,Seattle,隧道,22 ms,672 Mbps,86118 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,198 Mbps,25395 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,8 ms,896 Mbps,114688 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,70 ms,51 Mbps,6561 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,65 ms,41 Mbps,5341 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,349 Mbps,44748 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,71 ms,342 Mbps,43827 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,3 ms,944 Mbps,120832 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,105 ms,44 Mbps,5644 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,68 ms,326 Mbps,41779 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,121 ms,49 Mbps,6300 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,147 ms,109 Mbps,14028 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,163 ms,157 Mbps,20172 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,126 ms,235 Mbps,30105 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,148 ms,48 Mbps,6266 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,132 ms,46 Mbps,5980 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,116 ms,5 Mbps,642 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,169 ms,45 Mbps,5766 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,160 ms,41 Mbps,5356 kB/s
130.162.186.144,443,98.98.166.170,DE,Frankfurt,隧道,156 ms,71 Mbps,9093 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,160 ms,121 Mbps,15564 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,161 ms,44 Mbps,5754 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,179 ms,3 Mbps,423 kB/s
143.47.176.251,443,2a0b:21c0:1007:1c7:0:3273:6368:bf50,DE,Frankfurt,隧道,168 ms,116 Mbps,14950 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,140 ms,134 Mbps,17203 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,193 ms,95 Mbps,12185 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,162 ms,42 Mbps,5422 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,173 ms,42 Mbps,5418 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,168 ms,118 Mbps,15155 kB/s
193.122.114.226,443,2602:ffe4:407:20da:0:22bd:b4fd:eb02,SG,Singapore,隧道,188 ms,78 Mbps,10035 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,151 ms,41 Mbps,5366 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,178 ms,4 Mbps,555 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,162 ms,2 Mbps,307 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,170 ms,29 Mbps,3830 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,232 ms,27 Mbps,3551 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,136 ms,11 Mbps,1532 kB/s
168.138.165.174,443,168.138.165.174,SG,Hong Kong,中转,897 ms,37 Mbps,4759 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,266 ms,21 Mbps,2734 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,308 ms,0 Mbps,12 kB/s
