中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,110 ms,155 Mbps,19865 kB/s
129.146.46.164,443,129.146.46.164,285 Mbps,36556 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,53 ms,414 Mbps,53043 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,15 ms,796 Mbps,101888 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,67 ms,391 Mbps,50073 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,368 Mbps,47104 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,63 ms,401 Mbps,51404 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,37 ms,588 Mbps,75366 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,53 ms,46 Mbps,5949 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,110 ms,40 Mbps,5218 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,55 ms,405 Mbps,51916 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,93 ms,406 Mbps,52019 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,98 ms,173 Mbps,22220 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,78 ms,396 Mbps,50688 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,54 ms,40 Mbps,5188 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,16 ms,327 Mbps,41881 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,123 ms,359 Mbps,45977 kB/s
192.9.158.188,443,2a09:bac1:76c0:1cf0::1d3:1c,US,San Jose,隧道,58 ms,219 Mbps,28057 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,51 ms,354 Mbps,45363 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,74 ms,68 Mbps,8711 kB/s
130.61.23.77,443,130.61.23.77,174 Mbps,22323 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,113 ms,166 Mbps,21299 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,110 ms,145 Mbps,18636 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,58 ms,420 Mbps,53760 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,52 ms,92 Mbps,11776 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,88 ms,367 Mbps,47001 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,78 ms,418 Mbps,53555 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,53 ms,1 Mbps,206 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,23 ms,34 Mbps,4408 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,108 ms,63 Mbps,8137 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,115 ms,166 Mbps,21299 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,42 Mbps,5489 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,152 ms,1 Mbps,239 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,170 ms,88 Mbps,11264 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,164 ms,47 Mbps,6024 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,143 ms,106 Mbps,13619 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,52 ms,328 Mbps,41984 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,264 ms,47 Mbps,6072 kB/s
152.70.181.193,443,2a0b:21c0:1007:c9:0:a30d:15c5:bbe,DE,Frankfurt,隧道,112 ms,190 Mbps,24371 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,64 ms,466 Mbps,59699 kB/s
146.56.41.215,443,146.56.41.215,KR,Seoul,中转,195 ms,80 Mbps,10342 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,212 ms,46 Mbps,5959 kB/s
130.162.46.44,443,98.98.166.186,US,Frankfurt,隧道,110 ms,179 Mbps,22937 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,117 ms,34 Mbps,4372 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,189 ms,80 Mbps,10240 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,119 ms,21 Mbps,2733 kB/s
144.22.252.124,443,144.22.252.124,BR,S
