中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,912 Mbps,116736 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,18 ms,44 Mbps,5634 kB/s
34.82.76.253,443,34.168.231.76,US,Seattle,隧道,26 ms,944 Mbps,120832 kB/s
35.230.79.26,443,35.212.162.172,US,Seattle,隧道,26 ms,952 Mbps,121856 kB/s
35.197.23.75,443,35.212.162.172,US,Seattle,隧道,29 ms,856 Mbps,109568 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,31 ms,664 Mbps,84992 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,65 ms,378 Mbps,48435 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,72 ms,40 Mbps,5231 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,211 Mbps,27033 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,71 ms,316 Mbps,40550 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,76 ms,352 Mbps,45158 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,153 ms,121 Mbps,15564 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,118 ms,43 Mbps,5570 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,89 ms,48 Mbps,6159 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,161 ms,41 Mbps,5348 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,106 ms,3 Mbps,471 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,147 ms,38 Mbps,4955 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,169 ms,37 Mbps,4752 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,163 ms,112 Mbps,14438 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,161 ms,112 Mbps,14336 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,115 ms,42 Mbps,5419 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,133 ms,30 Mbps,3863 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,153 ms,141 Mbps,18124 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,169 ms,47 Mbps,6126 kB/s
143.47.252.60,443,98.98.156.6,DE,Frankfurt,隧道,158 ms,131 Mbps,16793 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,162 ms,46 Mbps,5965 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,165 ms,46 Mbps,5968 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,168 ms,147 Mbps,18841 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,176 ms,3 Mbps,435 kB/s
146.56.146.67,443,2602:ffe4:407:20da:0:2c42:f3ac:c99d,SG,Singapore,隧道,194 ms,82 Mbps,10547 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,135 ms,29 Mbps,3761 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,179 ms,3 Mbps,471 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,167 ms,36 Mbps,4716 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,261 ms,21 Mbps,2790 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,204 ms,0 Mbps,38 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,1082 ms,325 Mbps,41676 kB/s
