中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,28 ms,656 Mbps,83968 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,42 ms,670 Mbps,85811 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,25 ms,92 Mbps,11878 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,52 ms,7 Mbps,964 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,23 ms,824 Mbps,105472 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,39 ms,448 Mbps,57344 kB/s
35.197.23.75,443,35.212.130.240,US,Seattle,隧道,42 ms,618 Mbps,79155 kB/s
35.230.79.26,443,35.212.130.240,US,Seattle,隧道,40 ms,591 Mbps,75673 kB/s
34.82.76.253,443,34.83.12.158,US,Seattle,隧道,41 ms,511 Mbps,65433 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,56 ms,352 Mbps,45158 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,121 ms,186 Mbps,23859 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,142 ms,134 Mbps,17203 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,130 ms,45 Mbps,5794 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,125 ms,42 Mbps,5384 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,130 ms,44 Mbps,5747 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,130 ms,180 Mbps,23040 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,133 ms,41 Mbps,5302 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,145 ms,168 Mbps,21504 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,150 ms,126 Mbps,16179 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,165 ms,36 Mbps,4721 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,222 ms,67 Mbps,8633 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,146 ms,42 Mbps,5376 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,218 ms,1 Mbps,170 kB/s
