中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,4 ms,1784 Mbps,228352 kB/s
129.146.7.98,443,2a09:bac5:60ef:78::c:3a7,US,Los Angeles,隧道,25 ms,104 Mbps,13414 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,17 ms,637 Mbps,81612 kB/s
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,32 ms,928 Mbps,118784 kB/s
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,31 ms,928 Mbps,118784 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,13 ms,600 Mbps,76902 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,3 ms,872 Mbps,111616 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,38 ms,243 Mbps,31129 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,17 ms,832 Mbps,106496 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,60 ms,339 Mbps,43417 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,25 ms,608 Mbps,77824 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,72 ms,389 Mbps,49868 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,185 Mbps,23756 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,89 ms,313 Mbps,40140 kB/s
150.230.44.13,443,150.230.44.13,US,Los Angeles,中转,16 ms,378 Mbps,48435 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,32 ms,308 Mbps,39526 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,159 ms,131 Mbps,16793 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,32 ms,66 Mbps,8555 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,70 ms,47 Mbps,6101 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,70 ms,49 Mbps,6361 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,122 ms,164 Mbps,21094 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,154 ms,44 Mbps,5759 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,162 ms,119 Mbps,15257 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,167 ms,165 Mbps,21196 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,163 ms,152 Mbps,19558 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,141 ms,126 Mbps,16179 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,163 ms,134 Mbps,17203 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,165 ms,67 Mbps,8588 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,177 ms,128 Mbps,16486 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,194 ms,109 Mbps,14028 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:105,KR,Seoul,隧道,137 ms,124 Mbps,15872 kB/s
130.61.23.77,443,130.61.23.77,45 Mbps,5813 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,174 ms,38 Mbps,4889 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,187 ms,36 Mbps,4677 kB/s
130.162.144.191,443,2a09:bac1:3f20::22:123,KR,Seoul,隧道,155 ms,38 Mbps,4870 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,166 ms,21 Mbps,2707 kB/s
168.138.149.17,443,168.138.149.17,BR,S
