中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,25 ms,652 Mbps,83456 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,336 Mbps,43008 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,368 Mbps,47206 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::c:3a1,US,Los Angeles,隧道,17 ms,106 Mbps,13619 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,42 ms,659 Mbps,84377 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,41 ms,896 Mbps,114688 kB/s
129.146.254.39,443,129.146.254.39,US,Los Angeles,中转,39 ms,55 Mbps,7077 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,44 ms,11 Mbps,1498 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,37 ms,864 Mbps,110592 kB/s
132.226.31.178,443,104.28.205.110,US,Los Angeles,隧道,18 ms,40 Mbps,5193 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,42 ms,1488 Mbps,190464 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,61 ms,328 Mbps,42086 kB/s
138.2.122.191,443,138.2.122.191,KR,Seoul,中转,134 ms,48 Mbps,6168 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,7 ms,142 Mbps,18227 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,129 ms,148 Mbps,18944 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,145 ms,120 Mbps,15462 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,53 ms,398 Mbps,50995 kB/s
192.9.158.188,443,2a09:bac1:76c0:1cf0::4:31d,US,San Jose,隧道,85 ms,220 Mbps,28262 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,86 ms,904 Mbps,115712 kB/s
