中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,209 ms,86 Mbps,11059 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,258 ms,2 Mbps,276 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:105,KR,Seoul,隧道,197 ms,83 Mbps,10649 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,188 ms,81 Mbps,10444 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,220 ms,73 Mbps,9421 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,233 ms,77 Mbps,9932 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,214 ms,40 Mbps,5196 kB/s
130.162.144.191,443,2a09:bac1:3f60::299:19,KR,Seoul,隧道,208 ms,36 Mbps,4626 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,246 ms,39 Mbps,5014 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,224 ms,39 Mbps,5098 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,234 ms,3 Mbps,509 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,200 ms,77 Mbps,9932 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,226 ms,43 Mbps,5575 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,234 ms,39 Mbps,5003 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,227 ms,39 Mbps,5052 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,241 ms,42 Mbps,5479 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,217 ms,31 Mbps,3997 kB/s
64.110.89.92,443,64.110.89.92,KR,Seoul,中转,200 ms,37 Mbps,4802 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,231 ms,44 Mbps,5635 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,250 ms,0 Mbps,26 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,193 ms,23 Mbps,3061 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,323 ms,0 Mbps,16 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,88 ms,41 Mbps,5279 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,227 ms,0 Mbps,25 kB/s
