中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,10 ms,7 Mbps,987 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,16 ms,789 Mbps,101068 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,372 Mbps,47616 kB/s
129.146.46.164,443,129.146.46.164,US,382 Mbps,48947 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,70 ms,373 Mbps,47820 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,62 ms,372 Mbps,47718 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,273 Mbps,35020 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,416 Mbps,53248 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,206 Mbps,26419 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,75 ms,381 Mbps,48844 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,74 ms,371 Mbps,47513 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,59 ms,355 Mbps,45465 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,308 Mbps,39424 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,251 Mbps,32153 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,96 ms,48 Mbps,6168 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,91 ms,48 Mbps,6251 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,175 ms,41 Mbps,5285 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,171 ms,133 Mbps,17100 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,170 ms,42 Mbps,5429 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,122 Mbps,15667 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,198 ms,36 Mbps,4640 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,251 ms,1 Mbps,242 kB/s
