中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,72 ms,380 Mbps,48742 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,97 ms,0 Mbps,22 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,87 ms,44 Mbps,5701 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,96 ms,48 Mbps,6225 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,94 ms,240 Mbps,30720 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,137 ms,158 Mbps,20275 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,96 ms,49 Mbps,6280 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,114 ms,49 Mbps,6342 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,135 ms,46 Mbps,5924 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,170 ms,136 Mbps,17510 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,128 ms,41 Mbps,5248 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,212 ms,102 Mbps,13107 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,86 ms,49 Mbps,6351 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:105,KR,Seoul,隧道,228 ms,77 Mbps,9970 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,223 ms,0 Mbps,88 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,246 ms,2 Mbps,294 kB/s
193.122.102.181,443,217.142.144.225,KR,Seoul,隧道,207 ms,75 Mbps,9727 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,152 Mbps,19558 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,184 ms,81 Mbps,10444 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,223 ms,36 Mbps,4622 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,217 ms,89 Mbps,11468 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,205 ms,74 Mbps,9578 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,251 ms,40 Mbps,5200 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,227 ms,35 Mbps,4538 kB/s
130.162.144.191,443,2a09:bac1:3f40::299:35,KR,Seoul,隧道,204 ms,34 Mbps,4473 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,236 ms,36 Mbps,4650 kB/s
158.180.95.219,443,2602:ffe4:407:20d9:0:6809:4db2:39a9,SG,Singapore,隧道,260 ms,52 Mbps,6684 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,226 ms,3 Mbps,479 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,240 ms,52 Mbps,6759 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,235 ms,27 Mbps,3578 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,205 ms,29 Mbps,3820 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,215 ms,31 Mbps,4004 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,349 ms,34 Mbps,4415 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,235 ms,0 Mbps,70 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,344 ms,0 Mbps,13 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,209 ms,2 Mbps,291 kB/s
