中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.154.207.203,443,2a09:bac1:3f00::22:11d,KR,Seoul,隧道,146 ms,134 Mbps,17203 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,158 ms,38 Mbps,4875 kB/s
144.24.167.37,443,2606:f240:f00:2be4:0:a701:e50b:2a94,US,Frankfurt,隧道,160 ms,126 Mbps,16179 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,175 ms,21 Mbps,2782 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,140 ms,37 Mbps,4820 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,150 ms,184 Mbps,23654 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,151 ms,42 Mbps,5501 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,132 ms,123 Mbps,15769 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,195 ms,3 Mbps,416 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,184 ms,133 Mbps,17100 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,139 ms,38 Mbps,4883 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Los Angeles,隧道,118 ms,1 Mbps,162 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,138 ms,120 Mbps,15360 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,162 ms,29 Mbps,3735 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,166 ms,3 Mbps,455 kB/s
158.101.217.62,443,163.123.193.6,DE,Frankfurt,隧道,150 ms,152 Mbps,19456 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,167 ms,46 Mbps,5929 kB/s
130.162.144.191,443,2a09:bac5:4733:1482::20b:41,KR,Seoul,隧道,142 ms,33 Mbps,4315 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,165 ms,116 Mbps,14848 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,162 ms,24 Mbps,3176 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,182 ms,29 Mbps,3813 kB/s
193.122.125.14,443,2607:a400:a:16b:0:1156:bc9e:d143,US,Los Angeles,隧道,180 ms,96 Mbps,12390 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,171 ms,40 Mbps,5231 kB/s
47.57.233.126,443,47.89.252.205,US,San Jose,隧道,175 ms,1 Mbps,184 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,138 ms,16 Mbps,2063 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,248 ms,66 Mbps,8464 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,174 ms,37 Mbps,4827 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,212 ms,11 Mbps,1484 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,158 ms,21 Mbps,2731 kB/s
8.222.171.165,443,47.245.114.12,SG,Paris,隧道,203 ms,11 Mbps,1482 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,236 ms,0 Mbps,12 kB/s
