中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,10 ms,2288 Mbps,292864 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,21 ms,1000 Mbps,128000 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,25 ms,928 Mbps,118784 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,24 ms,920 Mbps,117760 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,3 ms,920 Mbps,117760 kB/s
129.146.46.164,443,129.146.46.164,US,364 Mbps,46694 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,1 ms,410 Mbps,52531 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,17 ms,456 Mbps,58470 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,19 ms,691 Mbps,88473 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,75 ms,184 Mbps,23552 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,74 ms,7 Mbps,979 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,197 Mbps,25292 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,119 ms,45 Mbps,5866 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,114 ms,201 Mbps,25804 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,117 ms,43 Mbps,5513 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,160 ms,118 Mbps,15155 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,149 ms,43 Mbps,5540 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,179 ms,112 Mbps,14336 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,159 ms,110 Mbps,14131 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,165 ms,41 Mbps,5257 kB/s
8.219.119.129,443,8.222.236.107,SG,Singapore,隧道,180 ms,88 Mbps,11264 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,194 ms,12 Mbps,1563 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,168 ms,38 Mbps,4908 kB/s
