中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,39 ms,573 Mbps,73420 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,63 ms,324 Mbps,41574 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,48 ms,484 Mbps,62054 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,26 ms,7 Mbps,973 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,54 ms,373 Mbps,47820 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,49 ms,507 Mbps,64921 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,50 ms,481 Mbps,61644 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,42 ms,528 Mbps,67584 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,25 ms,69 Mbps,8883 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,50 ms,486 Mbps,62259 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,56 ms,382 Mbps,48947 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,53 ms,410 Mbps,52531 kB/s
158.101.201.244,443,2606:f240:f00:83a7:0:3449:b1ea:bc28,US,Frankfurt,隧道,123 ms,170 Mbps,21811 kB/s
3.112.21.102,443,3.112.21.102,JP,Osaka,中转,155 ms,149 Mbps,19148 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,148 ms,176 Mbps,22630 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,129 ms,167 Mbps,21401 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,122 ms,200 Mbps,25600 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,114 ms,43 Mbps,5594 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,123 ms,42 Mbps,5456 kB/s
150.230.20.4,443,2606:f240:f00:83a7:0:f5a9:c740:b434,US,Frankfurt,隧道,114 ms,150 Mbps,19251 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,145 ms,41 Mbps,5283 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,146 ms,27 Mbps,3548 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,191 ms,38 Mbps,4896 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,199 ms,9 Mbps,1215 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,125 ms,48 Mbps,6224 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,181 ms,41 Mbps,5330 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,212 ms,41 Mbps,5263 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,221 ms,31 Mbps,3997 kB/s
