中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
168.138.149.17,443,168.138.149.17,BR,Rio de Janeiro,中转,119 ms,162 Mbps,20787 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,91 ms,348 Mbps,44544 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,100 ms,286 Mbps,36659 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,228 Mbps,29286 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,46 Mbps,5983 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,98 ms,45 Mbps,5796 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,105 ms,252 Mbps,32358 kB/s
8.212.48.236,443,47.76.21.103,HK,Hong Kong,隧道,226 ms,68 Mbps,8781 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,211 ms,103 Mbps,13209 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,183 ms,112 Mbps,14438 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,130 ms,264 Mbps,33792 kB/s
130.162.135.9,443,130.162.135.9,KR,Seoul,中转,213 ms,33 Mbps,4320 kB/s
158.101.141.253,443,158.101.141.253,JP,Osaka,中转,235 ms,66 Mbps,8451 kB/s
155.248.196.123,443,155.248.196.123,US,Toronto,中转,93 ms,46 Mbps,5941 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,194 ms,77 Mbps,9971 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,202 ms,66 Mbps,8458 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,201 ms,36 Mbps,4644 kB/s
146.56.188.113,443,146.56.188.113,KR,Seoul,中转,207 ms,38 Mbps,4888 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:105,KR,Seoul,隧道,226 ms,74 Mbps,9500 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,120 ms,274 Mbps,35123 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,221 ms,87 Mbps,11161 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,243 ms,32 Mbps,4187 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,225 ms,3 Mbps,450 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,115 ms,47 Mbps,6095 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,237 ms,60 Mbps,7739 kB/s
130.162.144.191,443,2a09:bac1:3f40::22:103,KR,Seoul,隧道,233 ms,29 Mbps,3718 kB/s
64.110.89.92,443,64.110.89.92,KR,Seoul,中转,235 ms,38 Mbps,4941 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,205 ms,35 Mbps,4583 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,241 ms,55 Mbps,7133 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,122 ms,236 Mbps,30310 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,223 ms,48 Mbps,6213 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,206 ms,34 Mbps,4406 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,232 ms,0 Mbps,38 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,246 ms,10 Mbps,1371 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,259 ms,7 Mbps,963 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,271 ms,24 Mbps,3132 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,243 ms,28 Mbps,3615 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,216 ms,62 Mbps,8019 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,130 ms,46 Mbps,5933 kB/s
8.212.44.95,443,47.76.21.114,HK,Hong Kong,隧道,246 ms,69 Mbps,8837 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,239 ms,0 Mbps,70 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,216 ms,29 Mbps,3787 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,255 ms,14 Mbps,1856 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,239 ms,0 Mbps,16 kB/s
