中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.18.130.65,443,192.18.130.65,US,San Jose,中转,90 ms,461 Mbps,59084 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,107 ms,47 Mbps,6099 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,109 ms,188 Mbps,24166 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,117 ms,85 Mbps,10956 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,178 ms,74 Mbps,9587 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,190 ms,108 Mbps,13926 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,141 ms,45 Mbps,5769 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,177 ms,32 Mbps,4139 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,190 ms,96 Mbps,12288 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,204 ms,3 Mbps,478 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,106 ms,45 Mbps,5844 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,185 ms,39 Mbps,5094 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,227 ms,32 Mbps,4204 kB/s
8.213.237.199,443,8.213.237.199,TH,Bangkok,中转,246 ms,50 Mbps,6486 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,124 ms,50 Mbps,6519 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,235 ms,86 Mbps,11059 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,117 ms,52 Mbps,6672 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,224 ms,66 Mbps,8457 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,223 ms,2 Mbps,359 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,180 ms,44 Mbps,5678 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,132 ms,30 Mbps,3893 kB/s
193.122.101.195,443,193.122.101.195,KR,Seoul,中转,212 ms,119 Mbps,15257 kB/s
64.110.66.180,443,107.151.176.202,US,Los Angeles,隧道,207 ms,73 Mbps,9469 kB/s
138.2.2.31,443,128.14.104.155,SG,Singapore,隧道,236 ms,26 Mbps,3386 kB/s
130.162.135.233,443,2607:a400:a:6c:0:4338:5287:1235,US,Los Angeles,隧道,242 ms,57 Mbps,7380 kB/s
146.56.151.242,443,2607:a400:a:6c:0:9a36:e299:401c,US,Los Angeles,隧道,242 ms,60 Mbps,7730 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,222 ms,32 Mbps,4156 kB/s
140.238.20.223,443,2607:a400:a:6b:0:d185:310b:6215,US,Los Angeles,隧道,236 ms,76 Mbps,9771 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,152 ms,120 Mbps,15360 kB/s
193.122.99.160,443,2607:a400:a:6b:0:9d0c:a97d:2565,US,Los Angeles,隧道,213 ms,54 Mbps,7005 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,254 ms,33 Mbps,4251 kB/s
141.147.72.42,443,2606:f240:f00:a683:0:c883:53ad:764e,US,Frankfurt,隧道,141 ms,189 Mbps,24268 kB/s
8.222.192.216,443,47.245.125.52,SG,Singapore,隧道,256 ms,46 Mbps,5994 kB/s
193.122.104.244,443,107.151.176.166,US,Los Angeles,隧道,221 ms,67 Mbps,8681 kB/s
146.56.134.94,443,2607:a400:a:16b:0:9941:a49c:98d0,US,Los Angeles,隧道,251 ms,62 Mbps,7938 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,247 ms,53 Mbps,6894 kB/s
8.219.122.111,443,8.219.96.61,SG,Singapore,隧道,275 ms,46 Mbps,5986 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,242 ms,71 Mbps,9090 kB/s
193.122.125.223,443,193.122.125.223,KR,Seoul,中转,198 ms,53 Mbps,6811 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,232 ms,62 Mbps,8040 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,248 ms,26 Mbps,3394 kB/s
8.212.48.236,443,47.76.21.105,HK,Hong Kong,隧道,232 ms,75 Mbps,9613 kB/s
193.122.120.61,443,107.151.176.166,US,Los Angeles,隧道,254 ms,65 Mbps,8367 kB/s
8.217.156.218,443,8.217.156.218,HK,Hong Kong,中转,240 ms,0 Mbps,50 kB/s
132.226.226.56,443,2607:a400:a:16b:0:a4c:3a2e:4a20,US,Los Angeles,隧道,251 ms,57 Mbps,7317 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,221 ms,62 Mbps,7965 kB/s
8.219.91.179,443,8.222.210.246,SG,Singapore,隧道,293 ms,44 Mbps,5731 kB/s
8.219.3.225,443,8.222.236.107,SG,Singapore,隧道,275 ms,46 Mbps,6013 kB/s
8.219.218.214,443,47.245.84.175,SG,Singapore,隧道,269 ms,46 Mbps,5984 kB/s
152.70.251.80,443,2607:a400:a:6c:0:8fce:12cf:1248,US,Los Angeles,隧道,245 ms,54 Mbps,6953 kB/s
8.219.118.152,443,47.236.51.143,SG,Singapore,隧道,272 ms,46 Mbps,6015 kB/s
8.222.76.79,443,8.216.92.214,JP,Tokyo,隧道,266 ms,0 Mbps,116 kB/s
8.222.68.32,443,8.216.92.214,JP,Tokyo,隧道,261 ms,6 Mbps,877 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,291 ms,0 Mbps,18 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,114 ms,25 Mbps,3211 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,25 ms,37 Mbps,4826 kB/s
143.47.240.223,443,2a0b:21c0:1007:1ca:0:924b:952a:5da5,DE,Frankfurt,隧道,136 ms,139 Mbps,17817 kB/s
146.56.183.4,443,2607:a400:a:6c:0:b158:ac47:f82e,US,Los Angeles,隧道,218 ms,81 Mbps,10444 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,74 ms,49 Mbps,6385 kB/s
150.230.126.48,443,2606:f240:f00:83a7:0:8e70:3846:4c,US,Frankfurt,隧道,139 ms,197 Mbps,25292 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,148 ms,21 Mbps,2777 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,163 ms,44 Mbps,5718 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,175 ms,105 Mbps,13516 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,56 ms,389 Mbps,49868 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,54 ms,53 Mbps,6810 kB/s
152.67.222.167,443,152.67.222.167,KR,Seoul,中转,221 ms,35 Mbps,4599 kB/s
8.222.79.51,443,8.216.92.214,JP,Tokyo,隧道,231 ms,10 Mbps,1386 kB/s
140.83.61.244,443,140.83.61.244,JP,Osaka,中转,242 ms,33 Mbps,4319 kB/s
8.212.44.95,443,47.76.21.100,HK,Hong Kong,隧道,317 ms,65 Mbps,8333 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,231 ms,37 Mbps,4842 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,264 Mbps,33894 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,59 ms,115 Mbps,14745 kB/s
152.70.246.254,443,2607:a400:a:6c:0:6f83:e599:15fe,US,Los Angeles,隧道,312 ms,65 Mbps,8380 kB/s
140.238.5.32,443,140.238.5.32,KR,Seoul,中转,239 ms,38 Mbps,4946 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,138 ms,41 Mbps,5372 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,141 ms,194 Mbps,24883 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,102 ms,190 Mbps,24371 kB/s
193.122.108.121,443,2607:a400:a:6c:0:f1c4:5cc9:4c96,US,Los Angeles,隧道,244 ms,72 Mbps,9219 kB/s
47.57.14.118,443,198.11.178.111,US,San Jose,隧道,239 ms,1 Mbps,218 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,91 ms,395 Mbps,50585 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,47 ms,52 Mbps,6726 kB/s
138.2.227.164,443,138.2.227.164,US,San Jose,中转,52 ms,416 Mbps,53248 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,216 ms,36 Mbps,4633 kB/s
8.219.229.86,443,8.222.220.238,SG,Singapore,隧道,277 ms,49 Mbps,6280 kB/s
132.226.23.12,443,2607:a400:a:6b:0:aa34:fad6:4d47,US,Los Angeles,隧道,233 ms,56 Mbps,7172 kB/s
64.110.83.252,443,2607:a400:a:6b:0:6e4:56f1:a4ef,US,Los Angeles,隧道,284 ms,55 Mbps,7137 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,218 ms,5 Mbps,698 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,171 ms,119 Mbps,15257 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,297 ms,59 Mbps,7660 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,124 ms,272 Mbps,34816 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,204 ms,98 Mbps,12595 kB/s
8.219.84.187,443,8.222.220.238,SG,Singapore,隧道,274 ms,50 Mbps,6468 kB/s
8.222.79.219,443,8.216.92.214,JP,Tokyo,隧道,237 ms,14 Mbps,1866 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,217 ms,4 Mbps,553 kB/s
8.222.148.44,443,47.245.84.175,SG,Singapore,隧道,261 ms,49 Mbps,6399 kB/s
130.162.144.191,443,2a09:bac5:4754:1482::20b:8f,KR,Seoul,隧道,299 ms,33 Mbps,4236 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,216 ms,47 Mbps,6097 kB/s
140.83.55.142,443,140.83.55.142,JP,Singapore,中转,199 ms,61 Mbps,7867 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,122 ms,40 Mbps,5195 kB/s
132.226.7.217,443,132.226.7.217,JP,Tokyo,中转,277 ms,33 Mbps,4342 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,110 ms,0 Mbps,111 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,55 ms,66 Mbps,8459 kB/s
8.222.68.245,443,8.216.92.214,JP,Tokyo,隧道,268 ms,2 Mbps,316 kB/s
146.56.36.249,443,107.151.176.166,US,Los Angeles,隧道,237 ms,77 Mbps,9883 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,196 ms,105 Mbps,13516 kB/s
47.243.171.8,443,47.243.171.8,HK,Hong Kong,中转,272 ms,3 Mbps,455 kB/s
150.230.123.151,443,2606:f240:f00:83a7:0:9459:1227:7011,US,Frankfurt,隧道,162 ms,197 Mbps,25292 kB/s
129.159.22.4,443,129.159.22.4,IN,Chennai,中转,274 ms,14 Mbps,1840 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,281 ms,35 Mbps,4510 kB/s
8.217.150.87,443,8.217.150.87,HK,Hong Kong,中转,259 ms,32 Mbps,4162 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,93 ms,42 Mbps,5383 kB/s
144.24.190.56,443,2a0b:21c0:1007:1c8:0:2a9c:d1c6:f986,DE,Frankfurt,隧道,176 ms,125 Mbps,16076 kB/s
129.154.57.182,443,2602:ffe4:407:20da:0:d98c:8d0a:5f05,SG,Singapore,隧道,243 ms,72 Mbps,9341 kB/s
140.83.38.245,443,2602:ffe4:407:21d9:0:3461:8b97:d689,SG,Singapore,隧道,392 ms,4 Mbps,636 kB/s
141.144.206.90,443,98.98.166.194,US,Frankfurt,隧道,145 ms,180 Mbps,23142 kB/s
8.219.210.104,443,8.219.142.198,SG,Singapore,隧道,269 ms,47 Mbps,6049 kB/s
129.154.220.192,443,2607:a400:a:16b:0:ca7d:91a7:c08f,US,Los Angeles,隧道,261 ms,59 Mbps,7642 kB/s
152.67.96.55,443,152.67.96.55,AU,Sydney,中转,215 ms,40 Mbps,5167 kB/s
130.162.143.192,443,2607:a400:a:6b:0:5bd5:58d:1a15,US,Los Angeles,隧道,272 ms,57 Mbps,7400 kB/s
8.222.215.15,443,47.236.58.234,SG,Singapore,隧道,254 ms,43 Mbps,5608 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,230 ms,70 Mbps,9042 kB/s
150.230.249.48,443,150.230.249.48,KR,Seoul,中转,202 ms,92 Mbps,11776 kB/s
152.70.39.228,443,2607:a400:a:6c:0:53c1:2eb9:8c29,US,Los Angeles,隧道,257 ms,71 Mbps,9122 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,283 ms,31 Mbps,3985 kB/s
140.238.23.175,443,2607:a400:a:6b:0:a369:6b43:54a4,US,Los Angeles,隧道,270 ms,52 Mbps,6778 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,229 ms,30 Mbps,3934 kB/s
140.238.5.7,443,2607:a400:a:16b:0:3cd3:e97:1764,US,Los Angeles,隧道,273 ms,54 Mbps,6977 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,270 ms,65 Mbps,8378 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,200 ms,41 Mbps,5290 kB/s
158.101.148.105,443,158.101.148.105,JP,Tokyo,中转,247 ms,1 Mbps,206 kB/s
141.148.220.141,443,2a09:bac5:3afa:1a8c::2a5:21,IN,Mumbai,隧道,252 ms,30 Mbps,3915 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:11b,KR,Seoul,隧道,220 ms,83 Mbps,10649 kB/s
8.222.71.83,443,8.216.92.214,JP,Tokyo,隧道,281 ms,4 Mbps,602 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,218 ms,99 Mbps,12697 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,260 ms,54 Mbps,7016 kB/s
8.222.78.171,443,8.216.92.214,JP,Tokyo,隧道,270 ms,4 Mbps,542 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,225 ms,41 Mbps,5258 kB/s
8.219.62.173,443,47.236.58.234,SG,Singapore,隧道,292 ms,52 Mbps,6767 kB/s
8.219.211.57,443,47.236.58.234,SG,Singapore,隧道,294 ms,52 Mbps,6719 kB/s
193.123.81.105,443,193.123.81.105,AE,Paris,中转,231 ms,38 Mbps,4931 kB/s
8.210.58.6,443,8.210.58.6,HK,Hong Kong,中转,266 ms,0 Mbps,28 kB/s
8.222.77.212,443,8.216.92.214,JP,Tokyo,隧道,227 ms,15 Mbps,2034 kB/s
47.57.245.232,443,47.89.249.212,US,San Jose,隧道,0 ms,0 Mbps,38 kB/s
8.222.77.152,443,8.216.92.214,JP,Tokyo,隧道,228 ms,0 Mbps,9 kB/s
8.218.26.21,443,8.218.26.21,HK,Hong Kong,中转,230 ms,0 Mbps,12 kB/s
