中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Chicago,中转,23 ms,710 Mbps,90931 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,306 Mbps,39219 kB/s
129.146.7.98,443,2a09:bac5:60e9:183c::26a:b4,US,Los Angeles,隧道,53 ms,95 Mbps,12185 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,37 ms,781 Mbps,100044 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,19 ms,63 Mbps,8108 kB/s
35.230.79.26,443,35.212.229.69,US,Seattle,隧道,54 ms,440 Mbps,56422 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,37 ms,0 Mbps,57 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,60 ms,463 Mbps,59289 kB/s
35.197.23.75,443,35.212.229.69,US,Seattle,隧道,49 ms,466 Mbps,59699 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,60 ms,396 Mbps,50790 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,52 ms,49 Mbps,6288 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,496 Mbps,63488 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,63 ms,479 Mbps,61337 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,116 ms,197 Mbps,25292 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,53 ms,440 Mbps,56422 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,18 ms,66 Mbps,8545 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,72 ms,369 Mbps,47308 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,107 ms,203 Mbps,26009 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,69 ms,308 Mbps,39424 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,228 Mbps,29286 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,121 ms,27 Mbps,3548 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,111 ms,48 Mbps,6174 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,391 Mbps,50073 kB/s
141.148.230.146,443,98.98.156.18,DE,Frankfurt,隧道,121 ms,181 Mbps,23244 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,118 ms,45 Mbps,5874 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,568 Mbps,72806 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,119 ms,44 Mbps,5656 kB/s
152.70.60.159,443,2a0b:21c0:100a:1b0:0:9649:1e63:4afc,DE,Frankfurt,隧道,111 ms,196 Mbps,25088 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,115 ms,280 Mbps,35942 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,147 ms,134 Mbps,17203 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,121 ms,50 Mbps,6469 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,154 ms,181 Mbps,23244 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,132 ms,200 Mbps,25600 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,193 ms,127 Mbps,16281 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,190 ms,85 Mbps,10956 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,121 ms,45 Mbps,5831 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,158 ms,45 Mbps,5833 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,109 ms,49 Mbps,6361 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,124 ms,24 Mbps,3108 kB/s
144.24.175.174,443,2a0b:21c0:1007:1c8:0:2c79:d317:da3b,DE,Frankfurt,隧道,124 ms,191 Mbps,24473 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,220 ms,2 Mbps,283 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,204 ms,31 Mbps,4080 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,229 ms,71 Mbps,9164 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,234 ms,37 Mbps,4764 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,221 ms,67 Mbps,8631 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,211 ms,28 Mbps,3630 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,178 ms,91 Mbps,11673 kB/s
130.162.144.191,443,2a09:bac5:4732:1a14::299:50,KR,Seoul,隧道,205 ms,35 Mbps,4514 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,204 ms,37 Mbps,4746 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,205 ms,4 Mbps,557 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,235 ms,56 Mbps,7244 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,189 ms,2 Mbps,304 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,254 ms,24 Mbps,3183 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,224 ms,17 Mbps,2218 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,1212 ms,34 Mbps,4364 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,197 ms,0 Mbps,91 kB/s
